cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,action_part_a_orgasm_strong_C,0,CVP_A2_T|102_E_1&CVP_A2_A|5_LE_3,一股远比以往任何时候都要凶猛的滚烫快感毫无预兆地从{anal}最深处炸裂开来，将懵懵懂懂的幼小{TargetName}整个人都掀翻了。\n明明这个地方一直都是钝钝的，从前只能模模糊糊地感觉到被撑得满满的胀，稚嫩的她根本分不清那算不算舒服，可如今那份迟钝的知觉却像是忽然被推上了一个全新的台阶，一波接一波的酥麻从{anal}汹涌地漫上来，漫过小小的肚子，漫过纤细的腰肢，令她整个娇小的身子都不受控制地剧烈颤抖起来，脑子里嗡的一声就变得一片空白，什么都想不了了。\n{anal}一下又一下地剧烈收缩着，那种前所未有的强烈快意几乎要把她小小的意识彻底冲垮，幼小的{TargetName}被这陌生又汹涌的极致感觉吓得又惊又慌，眼角不知不觉沁出了生理性的泪花，小手死死攥着，小小的脚趾也蜷缩绷紧，却怎么也压不住那股快感的浪潮。\n她隐约觉得有大量温热的肠液从{anal}里不受控制地涌了出来，甚至还小小地喷溅了一下，这种失控的羞耻让她的小脸涨得通红。\n那场凶猛的绝顶过了好久才慢慢退去，幼小的{TargetName}还在一抽一抽地颤栗着，稚嫩的心脏怦怦狂跳，脑子里乱糟糟的一团，完全没法理解自己那个一向迟钝的地方为什么会突然爆发出这么可怕又迷人的感觉，只能失神地大口喘着气，任由那股余韵一点点从颤抖的小身体里散去。
1001,action_part_a_orgasm_strong_C,0,CVP_A2_T|102_E_1&CVP_A2_A|5_LE_3,又深又重的一记快感猛地从{anal}里翻涌上来，这一次强烈得让幼小的{TargetName}彻底措手不及。\n她那处稚嫩的小穴向来是迟钝的，过去无论怎样也只是隐约感到一点被塞满的沉甸甸，懵懂的她从没想过这种钝钝的地方竟然也能迸发出如此汹涌的滋味，然而此刻那份感觉仿佛跨过了某道看不见的门槛，浓烈得几乎要将她小小的脑袋烧成一片糨糊，酥麻一层层地叠上来，一层比一层更重。\n{anal}不受控制地一阵阵痉挛收缩，幼嫩的腰肢忍不住高高弓起又软软塌下，纤细的四肢绷得笔直又剧烈地打着颤，小小的{TargetName}张大了嘴却发不出完整的声音，只能任由那股几乎要把意识冲垮的极致快感把自己卷得晕头转向。\n一大股温热黏腻的肠液顺着痉挛的{anal}汩汩地淌了出来，多得她自己都吓了一跳，那种彻底失控的窘迫和陌生的迷醉搅在一起，让她稚气的小脸又羞又乱。\n直到那阵可怕又销魂的浪头终于退下去，幼小的{TargetName}依旧止不住地细细发着抖，湿漉漉的大眼睛失神地睁着，怦怦乱跳的小心脏怎么也静不下来，她完全弄不明白自己一向没什么感觉的后面为什么会突然变得这样敏感又疯狂，只剩下满心的懵懂惊惶与说不清道不明的迷乱，久久没能回过神来。
1002,action_part_a_orgasm_strong_C,0,CVP_A2_T|102_E_1&CVP_A2_A|5_LE_3,一阵滔天的快感毫无征兆地从{anal}深处席卷而来，凶猛得让幼小的{TargetName}小小的身体一下子就绷成了一张满弓。\n这个地方原本是那样的木讷迟钝，从前她只能懵懵懂懂地捕捉到一丝被填得胀鼓鼓的异样，压根谈不上什么快活，可不知从什么时候起，那份迟钝仿佛被硬生生拔高了一截，如今每一下都变得又尖又烈，一股股酥爽顺着{anal}猛地窜上稚嫩的脊背，直冲进空荡荡的小脑袋里，把她仅剩的一点神智搅得七零八落。\n{anal}疯了似的一缩一缩，幼小的{TargetName}整个人都失了神，稚嫩的小腹一抽一抽地痉挛，纤细的大腿死死夹紧又不住地打颤，小脚趾用力地抠着蜷着，眼神也涣散了，那种远远超出她小小身体所能承受的强烈快意几乎要把她的意识整个淹没。\n她能清清楚楚地感到大量滚烫的肠液从收缩着的{anal}里咕嘟嘟地涌出，甚至不受控地喷出一小股，湿腻的触感让懵懂的她又惊又臊，小脸埋得低低的。\n好半晌，那场几乎要将她冲垮的极致绝顶才恋恋不舍地褪去，幼小的{TargetName}瘫软着还在一下下地余颤，稚嫩的胸口剧烈起伏，脑子里空白得连一个念头都拼不齐，她惊愕于自己那个一贯迟钝的小穴竟藏着这样骇人又勾魂的滋味，只能大睁着朦胧的眼睛，任凭那缕余韵在小小的身子里慢慢消融。
1003,action_part_a_orgasm_strong_C,0,CVP_A2_T|102_E_1&CVP_A2_A|5_LE_3,快感如同决堤的洪水般凶猛地从{anal}最里面奔涌出来，一瞬间就把幼小懵懂的{TargetName}整个人都吞没了。\n她后面那处小小的地方一直都反应寡淡，以往至多只能迷迷糊糊地觉出一点被撑开的钝胀，什么叫舒服她都还一知半解，偏偏此刻那迟钝的知觉像是被人狠狠往上抬了一大截，浓烈得远远盖过了她过往所有模糊的感受，一浪高过一浪的酥麻把她小小的身体彻底掀翻，稚嫩的意识几乎被冲得支离破碎。\n{anal}不由自主地剧烈痉挛着，幼小的{TargetName}纤细的身子绷得紧紧的又猛地瘫软，小小的腰肢一次次弹起，稚气的脸上满是失控的迷醉，眼角挂着生理性的泪珠，小手无助地攥紧，怎么也逃不开那股铺天盖地的极致快意。\n温热的肠液止不住地从抽搐的{anal}里大量流淌出来，那份陌生的湿滑和失禁般的羞耻让她小小的心脏狂跳，稚嫩的脸颊烧得滚烫。\n那场惊心动魄的强烈绝顶迟迟才平息下去，幼小的{TargetName}仍旧一颤一颤地抽噎着，湿润的大眼睛失了焦，扑通乱跳的小心口怎么也缓不平，她实在想不通自己那个从来都迟钝无感的地方，怎么会突然给她带来这样几乎要把人冲垮的可怕快乐，只能懵懵懂懂地失神着，任由那股余韵久久萦绕在颤栗的小身体深处。
1004,action_part_a_orgasm_strong_C,0,CVP_A2_T|102_E_1&CVP_A2_A|5_LE_3,一记前所未有的强烈快感骤然从{anal}深处轰然引爆，力道之猛让幼小的{TargetName}稚嫩的身体猛地一僵，随即剧烈地痉挛起来。\n明明这处小穴向来是迟钝而寡淡的，过去她顶多只能懵懂地感到一点被塞满的沉重异物感，从谈不上什么真正的快活，然而这一刻那份迟钝竟像是攀上了一个崭新的高度，一股股滚烫的酥爽从{anal}翻涌而出，密密麻麻地爬满她小小的下腹和纤细的腰身，把她那点稚气未脱的神智冲刷得所剩无几。\n{anal}一阵紧过一阵地疯狂收缩，幼小的{TargetName}整个娇小的身子都失了控地打着颤，小腹不住地抽搐，纤细的双腿一会儿死死夹紧一会儿又无力地打摆，小小的脚趾蜷得死紧，眼神彻底涣散了，只能在这远超她想象的极致快感里失神地颤栗。\n她清晰地感觉到大量温热黏滑的肠液正从收缩不停的{anal}中汩汩涌出，甚至小小地喷溅了一下，这种从未有过的失控让懵懂的她又羞又慌，稚嫩的小脸埋进了阴影里。\n直到那场汹涌的绝顶终于缓缓退潮，幼小的{TargetName}依旧瘫软着止不住细细地余颤，稚嫩的心脏还在怦怦地擂着，脑袋里一片空茫，连自己是谁都快要想不起来，她怎么也弄不懂那个一贯没什么感觉的后穴为何会迸出如此惊人又醉人的快意，只能大口喘息着，任凭那缕余韵在小小的身躯里迟迟不肯散尽。
