key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,2006,0,干员编号
Name,str,文月,1,姓名
Sex,int,1,0,女
Profession,int,8,0,特种
Race,int,3,0,龙
Nation,int,173,0,龙门
Birthplace,int,3,0,东
Hp,int,1500,0,初始体力
Mp,int,1500,0,初始气力
Dormitory,str,无,1,初始宿舍
Token,str,暂无
Introduce_1,str,暂无,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,A处女
T|4,int,1,0,无接吻经验
T|107,int,1,0,人妻
T|112,int,1,0,兽角
T|113,int,1,0,兽尾
T|122,int,1,0,贫乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|131,int,1,0,小足
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
