key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0,str则为1),备注
AdvNpc,int,130,0,干员编号
Name,str,杜宾,1,姓名
Sex,int,1,0,女
Profession,int,5,0,近卫
Race,int,22,0,佩洛
Nation,int,0,0,罗德岛
Birthplace,int,2,0,玻利瓦尔
Hp,int,1600,0,初始体力
Mp,int,1400,0,初始气力
Dormitory,str,无,1,初始宿舍
Token,str,红色封皮的小册子。记录了一场艰苦卓绝的战斗。
Introduce_1,str,前玻利瓦尔军人，加入罗德岛后担任教官，主要负责基层和新晋干员培训，必要时刻，也会负责对俘虏的审讯。熟悉各种规模的军事行动，自身作为士兵的素养也极高，作为近卫干员，在第一线带领队伍冲锋陷阵。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,A处女
T|4,int,1,0,无接吻经验
T|62,int,1,0,少女
T|70,int,1,0,兽耳
T|83,int,1,0,巨乳
T|86,int,1,0,普尻
T|88,int,1,0,细腿
T|90,int,1,0,小足
C|305,int,1,0,项圈
C|5006,int,1,0,喇叭袖卡腰外套
C|5007,int,1,0,七分袖短打底紧身上衣
C|714,int,1,0,皮革手套
C|830,int,1,0,深蓝色九分阔腿裤
C|1014,int,1,0,黑色小腿袜
C|1125,int,1,0,棕色中跟低筒皮短靴
C|1216,int,1,0,皮鞭
