key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,2014,0,角色编号
Name,str,年,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,6,0,角色职业为重装
Race,int,41,0,角色种族为岁片
Nation,int,172,0,角色势力为岁
Birthplace,int,17,0,角色出身地为炎
Hp,int,3000,0,角色初始体力
Mp,int,3000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一把设计古朴的匕首。据说只要用来从事谋杀之类的事业，匕首的锋刃就会消失。,1,角色信物
Introduce_1,str,年，无业游民，熟习各类金属工艺，拥有与身份不符的渊博冶金知识。现凭访客身份逗留于罗德岛，偶尔为罗德岛的金属加工项目提供建议。声称自己擅长音像娱乐工作，经常提供一些罗德岛干员普遍不太喜爱的音像产品。,1,角色介绍
A|0,int,1,0,角色Ｎ感觉为1
E|81,int,100,0,角色战斗经验为100
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|108,int,1,0,角色有长生者素质
T|112,int,1,0,角色有兽角素质
T|113,int,1,0,角色有兽尾素质
T|122,int,1,0,角色有贫乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
T|275,int,1,0,角色有热情素质
C|5-0,str,白色长袍,1,角色上衣为白色长袍
C|5-1,str,红色束胸,1,角色上衣为红色束胸
C|8,str,纯白色热裤,1,角色下衣为纯白色热裤
C|11,str,白色球鞋,1,角色鞋子为白色球鞋
