key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0,str则为1),备注
AdvNpc,int,265,0,干员编号：265
Name,str,鞭刃,1,姓名：鞭刃
Sex,int,1,0,性别：女
Profession,int,5,0,职业：近卫
Race,int,18,0,种族：库兰塔
Nation,int,61,0,势力：卡西米尔
Birthplace,int,5,0,出生地：卡西米尔
Hp,int,2000,0,初始体力：2000
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,卡西米尔金棕银行发行的贵宾信用卡附属卡，额度非常高，在卡西米尔各大城市中均可使用。,1,信物
Introduce_1,str,鞭刃佐菲娅，前卡西米尔竞技骑士，亲缘关系上是干员临光及瑕光的姑母，曾打入特锦赛十六强，过去是左撇子，后因故伤残，转而使用右手。虽然战斗力不如巅峰时期，但眼光独到，在训练他人上拥有不俗的能力，现加入杜宾为首的教官阵容，日常以训练干员为主，必要时才会参加各项任务。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|106,int,1,0,熟女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|125,int,1,0,爆乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
A|41,int,3,0,指挥技能level:3
A|42,int,3,0,战斗技能level:3
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
