key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,383,0,干员编号：383
Name,str,雪雉,1,姓名：雪雉
Sex,int,1,0,性别：女
Profession,int,8,0,职业：特种
Race,int,19,0,种族：黎博利
Nation,int,13,0,势力：龙门
Birthplace,int,17,0,出生地：炎
Hp,int,1500,0,初始体力：1500
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,亲手缝制的零钱包，装着一些已经停止流通了的小额硬币。,1,信物
Introduce_1,str,干员雪雉，出身龙门，曾在哥伦比亚各个高新技术开发区有着丰富的科研工作经历。后回到龙门，建设家乡，在此期间与罗德岛签订合约。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|122,int,1,0,贫乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|132,int,1,0,长足
A|41,int,2,0,指挥技能level:2
A|42,int,2,0,战斗技能level:2
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
