cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
多索雷斯风情塔可烹饪问题库,,,,,,,
96001,96,备料,制作多索雷斯风情塔可的薄饼皮通常选用哪种主要原料？,研磨细腻的玉米粉,普通的高筋小麦粉,颗粒粗大的玉米碴,从地上捡来的木屑
96002,96,备料,准备塔可肉馅时较合适的肉类处理方式是？,将肉剁成肉末或切成小丁,整块大肉直接放入备用,把肉撕成长条状随意备用,把生肉扔进鱼缸里泡着
96003,96,备料,制作蔬菜莎莎酱备料时番茄应如何处理？,洗净后切成均匀小丁,整颗不切直接放入,连蒂带皮随意掰碎,把番茄踩成一摊烂泥
96004,96,备料,备料阶段调制玉米饼面团应加入什么使其成形？,适量温水揉成柔软面团,大量冷油搅成油糊,倒入满满一碗白醋,加入半桶机油搅拌
96005,96,备料,制作莎莎酱时洋葱较为合适的处理方式是？,去皮洗净后切成细末,带皮直接切成大块,整颗洋葱不作处理,把洋葱埋进花盆里
96006,96,备料,备料时为肉馅去腥增香可准备什么？,少许蒜末与孜然,大量白砂糖与蜂蜜,一整瓶浓稠的甜酱油,一把洗衣粉撒进去
96007,96,备料,准备塔可夹层用的生菜较合适的处理是？,洗净后切丝或撕成小片,整棵生菜直接塞入,不清洗就切成大段,把生菜泡进泥水里
96008,96,备料,制作莎莎酱时辣椒应如何处理？,洗净去籽后切碎,整根辣椒直接丢入,带蒂囫囵切成大块,把辣椒种到土里等发芽
96009,96,备料,备料时和好的玉米面团应保持什么状态？,柔软不粘手便于擀制,干硬开裂难以成形,稀软流动如同浆糊,硬得像一块石头
96010,96,备料,擀制薄饼前对所用工具的要求是？,干净的擀面杖与案板,沾满油污的旧案板,刚切过生肉未洗的板,满是裂缝的破木墩
96011,96,烹饪,烙制玉米薄饼时火候应如何控制？,中火将两面烙至金黄,全程大火快速烧焦,始终微火久久不熟,用喷枪把饼烧成炭
96012,96,烹饪,烙塔可饼皮时什么时候翻面比较合适？,底面出现金黄斑点时,刚下锅立刻就翻面,等一面烤到焦黑后,饼皮整个粘在锅上后
96013,96,烹饪,炒制塔可肉馅时应先做什么？,热锅放油下肉末炒散,冷锅直接倒入整块肉,不放油干烧锅至冒烟,往锅里灌满清水煮肉
96014,96,烹饪,判断塔可肉馅是否炒熟的合适方法是？,肉色由红转白并散出香味,仅凭下锅的时间长短,看锅里冒了几个气泡,贴耳听肉馅发出声响
96015,96,烹饪,想让塔可壳形成对折弧度可如何操作？,趁饼皮温热时对折塑形,等饼彻底冷硬后再折,用力把凉饼皮掰成两半,把饼皮泡水后再对折
96016,96,烹饪,炒肉馅时火候过大容易出现什么问题？,外层焦糊而内里未熟,肉馅整体保持鲜嫩,肉馅迅速变得清淡,肉馅凭空消失不见
96017,96,烹饪,烙饼时饼皮擀得过厚会怎样？,不易熟透且口感发硬,反而更加酥脆可口,烙制时间大幅缩短,饼皮会自己飞出锅外
96018,96,烹饪,炒制馅料时为使受热均匀应如何操作？,不断翻炒使其受热一致,倒入后一动不动地干等,只翻动锅边一小部分,盖上锅盖去睡一觉
96019,96,烹饪,蔬菜莎莎酱在制作时是否需要长时间加热？,通常生拌即可无需久煮,必须煮上一小时以上,要反复油炸至焦黄,得放进烤箱烤成干
96020,96,烹饪,烙好的塔可壳较理想的口感是？,外层酥脆且能对折不碎,软塌湿润一折就断,焦黑发苦难以入口,硬如铁板咬不动
96021,96,调味,给塔可肉馅调味时常用的特色香料是？,孜然与辣椒粉,大量的桂花与冰糖,浓郁的香草精,一勺洗洁精
96022,96,调味,想为蔬菜莎莎酱增添清新酸味可加入什么？,少许青柠汁,一大勺浓稠蚝油,半碗甜腻的糖浆,几滴风油精
96023,96,调味,调味塔可肉馅时盐的用量原则是？,少量多次边尝边调整,一次性倒入大量盐,完全不放盐保持寡淡,把整袋盐全部倒入
96024,96,调味,想让莎莎酱更添清香可拌入什么？,切碎的新鲜香菜,大块干硬的陈皮,一把晒干的茶叶,一把碎玻璃渣
96025,96,调味,为塔可增添微辣风味可适量添加什么？,少许辣椒粉或辣椒丁,满满一勺白砂糖,大量的甜面酱,一管挤出的牙膏
96026,96,调味,莎莎酱调味时若味道偏酸应如何处理？,加少许糖平衡酸味,再挤入大量柠檬汁,倒入更多的食醋,兑入一杯酸臭水
96027,96,调味,想让肉馅更香在炒制时可加入什么？,少量孜然粉提香,一大勺甜炼乳,满满一勺草莓酱,一把铁钉增味
96028,96,调味,为塔可整体增添浓郁风味可搭配什么酱料？,少量酸奶油或牛油果酱,厚厚一层巧克力酱,满满一碗甜果酱,一抹凝固的蜡油
96029,96,调味,调味用的香料应保持什么状态？,干燥洁净没有受潮结块,受潮发霉略带异味,沾染灰尘的陈年货,混进了沙土的脏料
96030,96,调味,这道塔可调味讲究的整体原则是？,酸辣适口突出食材鲜味,口味调得越浓重越好,把所有调料尽量都加,加到齁咸难以下咽
