cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
卡西米尔骑士补充剂烹饪问题库,,,,,,,
231001,231,备料,配制这款功能性运动饮料时较合适的主力糖源搭配是？,葡萄糖与蔗糖按比例搭配的复合糖源,仅使用单一果糖作为全部糖源,仅使用高比例的麦芽糊精浓浆,直接丢几块水果硬糖代替糖源
231002,231,备料,为饮料补充钠离子时应优先选用的原料是？,食品级精制氯化钠,改用碳酸氢钠也就是小苏打来提供钠,用等量氯化钾完全替代钠源,刮取路面的融雪盐拿来使用
231003,231,备料,精确称取微量电解质盐时较合适的器具是？,具备足够精度的电子天平,厨房常用的塑料量勺,带粗略刻度的玻璃量杯,用手抓一把凭感觉估量
231004,231,备料,配制饮料的基础用水宜选择哪一种？,经过净化处理的纯净饮用水,矿物质含量偏高的硬水,未经处理的生自来水,屋檐下随手接来的雨水
231005,231,备料,为平衡电解质而补充钾离子时可选用的原料是？,食品级氯化钾,单纯增加氯化钠用量来顶替,仅靠多加白砂糖来代替,把香蕉皮直接泡进水里
231006,231,备料,为饮料提供清爽酸味并调节酸度的常用原料是？,食品级柠檬酸,食用小苏打这类碱性物质,带毒性的工业级草酸,厨房清洁用的浓盐酸
231007,231,备料,备料阶段对所有原料的卫生要求是？,使用食品级且在保质期内的原料,选用临近过期但看着没坏的原料,使用包装已经破损的散装原料,使用受潮结块发霉的原料
231008,231,备料,配制前对各类计量与盛装器具的处理应当是？,清洗消毒并保持干燥洁净,只用清水快速冲一下就用,沿用上一次未清洗的器具,用沾着油污的抹布随便擦擦
231009,231,备料,准备柑橘类风味香精等呈味原料时应注意什么？,选用食品级香精并按建议添加量备料,凭个人喜好大量多备一些,使用已经过期变味的香精,滴入几滴空气清新剂来代替
231010,231,备料,备料时对各组分用量把握的总体原则是？,严格按配方比例精确计量各组分,大致按记忆估个差不多的量,担心不够而把所有原料都多放,随手乱抓把原料一股脑倒进去
231011,231,烹饪,调配饮料时各原料较合理的溶解顺序是？,先溶糖类再加电解质盐最后加酸和香精,把所有粉料一次性全部倒入猛搅,最先加入柠檬酸再投其余原料,把粉料干撒杯底等它自己化开
231012,231,烹饪,为加快糖与电解质盐的溶解可采取的合适做法是？,适当温热基础水并保持持续搅拌,用接近沸腾的滚水强行快速冲调,用冰水浸泡静置等其慢慢溶解,倒入粉料后完全不去搅动它
231013,231,烹饪,溶解电解质盐时对水温控制的较好原则是？,用温热而不过高的水温既助溶又护风味,必须保持滚沸状态才便于溶解,水温越接近冰点溶解效果越好,把水加热到冒黑烟以后再投料
231014,231,烹饪,加入柠檬酸等酸味原料较合适的时机是？,在糖和盐充分溶解之后再加入,最先加入酸然后再溶其他原料,与所有粉料同时一次性倒入,等饮料喝到一半时再临时补加
231015,231,烹饪,调配完成后为延长保存常采用的杀菌方式是？,采用巴氏杀菌进行适度热处理,长时间剧烈煮沸直到大量蒸发,仅靠常温放置等待自然杀菌,往里倒一点消毒酒精来灭菌
231016,231,烹饪,进行巴氏杀菌时对温度与时间的把握原则是？,在适宜温度下维持足够时间又避免过度受热,温度越高时间越久就越彻底越好,随便加热到温热一下便算完成,直接放进明火里烧到炭化焦黑
231017,231,烹饪,加热调配过程中保持持续搅拌的主要目的是？,使温度与各组分分布均匀避免局部过热,尽量把空气打入以产生大量泡沫,让糖分在锅底充分焦化上色,把搅拌棒磨下的碎屑混进饮料
231018,231,烹饪,溶解调配时若发现糖始终无法完全溶解应如何处理？,适当升温并延长搅拌使其充分溶解,直接滤掉未溶的糖不再理会,再大量补加糖来盖过这个问题,把容器用力摔几下震碎糖块
231019,231,烹饪,调配这款运动饮料时对受热程度的总体要求是？,控制温度避免长时间高温破坏风味与稳定,尽量高温久煮以求口感更浓郁,全程只用冷水不加热以保新鲜,反复烧开再冷却来回多次折腾
231020,231,烹饪,杀菌处理后为后续灌装应如何处理饮料？,在洁净条件下适当冷却至适宜温度,趁滚烫立刻敞口长时间晾放,反复升温降温多次后再去灌装,把杀好菌的饮料倒回原料堆里
231021,231,调味,这款运动饮料的碳水化合物浓度通常控制在什么范围较利于吸收？,大约百分之六到百分之八之间,高达百分之二十以上更顶饱有劲,低于百分之一几乎尝不出甜味,加糖加到完全搅不动溶不开为止
231022,231,调味,等渗型运动饮料追求的渗透压目标大致是？,接近人体体液的渗透压,远高于体液渗透压才更易补水,越低越好直到接近纯水,高到喝一口就齁得说不出话
231023,231,调味,调味时钠的添加既要补充电解质又要兼顾什么？,适量钠既助补充流失又不至过咸,钠加得越多补充电解质就越充分,完全不加钠才能让口感更清爽,加到喝起来像在灌海水一样咸
231024,231,调味,运动饮料中糖与钠适量搭配主要起到的协同作用是？,适量钠与糖协同促进水分和糖的吸收,糖和钠会相互抵消所以应分开补,只要有糖钠完全可以省略不放,两者一混合就会变成致命毒药
