cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
红椒茶烹饪问题库,,,,,,,
73001,73,备料,制作红椒茶时应选用哪种状态的茶叶？,干燥完整香气纯正的茶叶,略微受潮但尚能冲泡的茶叶,存放较久香气偏淡的茶叶,已经发霉结块的茶叶
73002,73,备料,挑选红椒时较为合适的选择是？,色泽鲜红表皮饱满的红椒,略有皱缩但仍新鲜的红椒,个头偏小辣味稍淡的红椒,已经腐烂流水的红椒
73003,73,备料,备料时为保证卫生首先应当做什么？,洗净双手与所用器具,只用清水快速冲一下手,操作前戴手套但不洗手,直接用刚摸过地面的手操作
73004,73,备料,准备泡茶用水时较合适的选择是？,洁净无异味的清水,久放但尚清澈的存水,反复煮沸过多次的水,浑浊带泥的脏水
73005,73,备料,红椒在入茶前合适的处理方式是？,洗净后切成均匀小段,简单冲一下整只放入,不去蒂直接掰成两半,沾着泥土直接丢进锅
73006,73,备料,想控制茶的辣度备料时红椒用量应如何把握？,按口味取用适量红椒,凭手感多放一些备用,担心不辣而加倍取用,把一整袋红椒全部倒入
73007,73,备料,备料阶段需要准备的基础器具是？,干净的茶壶与滤网,只准备茶壶不备滤网,借用未洗的油腻锅具,用生锈漏底的破壶
73008,73,备料,处理红椒的刀具使用前应保证什么？,刀面干净且没有异味,只用清水快速冲一下刀,用抹布随手擦一擦刀面,刀上还沾着洗洁精泡沫
73009,73,备料,若选用新鲜茶叶备料时应注意什么？,挑去枯黄杂梗留下嫩叶,连同少量枯叶一起使用,不作挑拣整把直接冲泡,把落在地上的叶子捡来用
73010,73,备料,完成备料后台面应保持什么状态？,整洁有序食材分类摆放,食材集中堆在一处待用,器具与食材混放在一起,台面上洒满污水和垃圾
73011,73,烹饪,冲泡红椒茶时烧水的合适做法是？,将水烧至沸腾再行冲泡,水温微热冒小泡时就用,烧到半温不沸便倒出,用没烧过的生冷水直接泡
73012,73,烹饪,想让茶香充分释放浸泡时间应如何把握？,浸泡数分钟让茶味析出,刚倒入热水立刻滤出,泡上半天直到茶汤发苦,泡到隔夜第二天再喝
73013,73,烹饪,控制红椒茶辣度的合适方法是？,根据浸泡时间调节辣味浓淡,一次放足红椒不再调整,把红椒长时间猛煮逼出辣味,再额外倒入大量辣椒油
73014,73,烹饪,煮泡红椒茶时火候应如何控制？,用中小火慢慢煮出味道,全程大火持续猛煮,时大时小随意调节火力,用喷枪直接烧茶壶
73015,73,烹饪,加入红椒煮泡时较合适的时机是？,水沸后再下红椒同煮,冷水时就把红椒放进去,茶已滤好后才补放红椒,等水烧干后再丢红椒
73016,73,烹饪,判断茶汤是否泡好可以怎么做？,观察茶汤色泽与香气是否到位,只凭浸泡时间长短来判断,用手指伸进茶汤感受浓度,贴着耳朵听茶壶的声响
73017,73,烹饪,若觉得辣味过重煮泡时可如何补救？,取出部分红椒并加水稀释,继续猛煮指望辣味散去,再补放红椒盖住原有辣味,把整壶倒掉重新烧水从头来
73018,73,烹饪,冲泡过程中水温过低会怎样？,茶味与辣味都难以充分析出,茶汤会瞬间变得焦苦,红椒辣味会立刻全部释放,茶壶会自己跳起来
73019,73,烹饪,想让茶汤口感更醇和煮泡时应注意什么？,保持小火避免长时间剧烈翻滚,全程大火让茶汤剧烈沸腾,中途反复加冷水再烧开,把茶壶放进冰箱冷藏后再煮
73020,73,烹饪,煮泡完成后应如何处理茶壶与茶汤？,关火并及时将茶汤滤出,关火后让茶汤继续留在壶中,不关火就去做别的事,直接把热壶扣在桌上走开
73021,73,调味,想平衡红椒茶的辛辣可以适量添加什么？,少许蜂蜜或冰糖,加入一点点白砂糖,放少量红糖一同调味,倒一整勺食用洗洁精
73022,73,调味,给红椒茶调味时糖的用量原则是？,少量多次边尝边调整,按平时习惯一次放足,先放正常量再随口味补加,把糖换成等量的食盐
73023,73,调味,想让暖身风味更突出可以搭配什么？,少许姜片一同冲泡,加入一点点桂皮碎,放几粒红枣同煮,滴几滴机械润滑油
73024,73,调味,调味时若觉得茶汤偏辣较合适的处理是？,加入适量蜂蜜中和辣味,照常按平时分量加糖,再补些红椒让味道更浓,把茶倒进盐水里稀释
73025,73,调味,想要一点回甘可以添加什么？,少许冰糖慢慢化开,加一小勺蜂蜜搅匀,放几颗甘草同泡,挤一管牙膏进去
73026,73,调味,为红椒茶调味时较稳妥的顺序是？,先尝原味再决定是否加糖,先把糖蜜全加好再一起尝,把各种甜味料混合后一次倒入,闭着眼随意乱加一通
73027,73,调味,调味后发现味道偏淡较合适的补救是？,再少量补一点蜂蜜或糖,一次性加入大量糖浆,把整壶再兑满浓糖水,倒上一瓶酱油泡着
73028,73,调味,想让风味更有层次可以如何搭配？,少量蜂蜜配一点姜汁,把几种甜味料一起厚厚加上,叠加多种浓烈香料一起放,挤入一管护手霜
