cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
雷神工业火炙巨羽兽烹饪问题库,,,,,,,
99001,99,备料,制作雷神工业火炙巨羽兽时应选用哪种状态的羽兽肉？,肉质紧实色泽红润的新鲜禽肉,表面略微发黏但气味尚可的禽肉,边缘稍有风干仍能使用的禽肉,已经发臭流出黏液的腐坏禽肉
99002,99,备料,大块羽兽肉若处于冷冻状态较合适的解冻方式是？,提前移入冷藏室缓慢解冻,泡在滚烫的热水里快速化开,放在常温下敞口搁置一整天,直接扔进火堆里烤化冰碴
99003,99,备料,处理这块大块禽肉前为保证卫生首先应当做什么？,洗净双手与所用刀具砧板,只用清水把砧板随手冲一下,戴上手套却不清洗双手,用刚摸过地面的手直接抓肉
99004,99,备料,腌制羽兽肉前对禽肉表面较合适的处理是？,用厨房纸吸干多余水分,趁着表面湿润直接抹料,往肉上再多泼一些清水,把整块肉长时间浸泡在水盆里
99005,99,备料,想让这块大块禽肉腌制得更入味可以怎么做？,在厚肉处划上几道浅口帮助入味,保持整块完整不作任何处理,只在最表面随意抹一点料,把肉砍成无法成形的碎末
99006,99,备料,腌制这块巨羽兽时盐的合适用法是？,均匀抹遍表里并静置入味,只在最外层薄薄沾一点点,把盐全部堆在一处不抹开,直接把整块肉埋进一袋盐里
99007,99,备料,处理大块禽肉时较为合适的刀具是？,锋利结实且干净的厨刀,略微发钝的旧水果刀,刚切过生鱼尚未清洗的脏刀,生锈卷刃的破旧菜刀
99008,99,备料,若羽兽皮上残留细小绒毛应如何处理？,用火轻燎或拔净后再行炙烤,留着绒毛直接架上明火炙烤,沾点清水把绒毛胡乱抹平,把整张外皮撕下来扔掉不用
99009,99,备料,为这道炙烤料理准备腌料时较合适的是？,备齐盐香料与少量食用油,只准备一种盐别无其他,随手抓来几样过期变质的调料,用洗衣粉调成所谓的腌料
99010,99,备料,腌制大块禽肉后静置入味的合适做法是？,加盖冷藏静置一段时间,放在灶台边常温久置过夜,腌好后立刻就上火不等片刻,腌完丢在烈日下暴晒一整天
99011,99,备料,备料阶段处理生禽肉的砧板使用原则是？,生熟分开使用专用砧板,生熟混用同一块砧板,切完生肉不洗接着切配菜,把砧板长时间泡在污水里待用
99012,99,备料,完成腌制备料后台面应保持什么状态？,整洁有序生料妥善存放,生肉血水随意流淌满台面,工具与食材胡乱堆在同一处,台面上满是污渍与垃圾
99013,99,烹饪,明火炙烤这块巨羽兽时火候应如何把握？,用中火控温耐心烤透,全程猛火急烤只求快,始终用微弱小火烤很久,直接架在冲天烈焰上猛燎
99014,99,烹饪,炙烤这块大块禽肉时怎样避免外焦内生？,适当远离火源并耐心翻烤,紧贴火焰短时间快速烤一下,盖严焖住全程完全不翻动,泼上助燃液体加速猛烤
99015,99,烹饪,烤制过程中判断羽兽肉是否熟透较好的方法是？,观察刺入后流出的肉汁是否清澈,只凭架上的时间长短来判断,用手按一下表皮听其声响,贴着耳朵听肉里发出的响动
99016,99,烹饪,炙烤时给禽肉表面淋油主要的作用是？,润泽表皮帮助形成焦脆口感,让炉火烧得更猛更旺,把油全部泼进火里助燃,使肉迅速变得软烂稀碎
99017,99,烹饪,想让羽兽外皮烤得焦脆较合适的做法是？,翻面炙烤使表皮受热均匀上色,只烤朝下那一面直到焦黑,把整块肉埋进炭灰里捂着,放进清水里煮到外皮发软
99018,99,烹饪,炙烤这块大块禽肉时合适的翻面时机是？,一面烤至金黄微焦时再翻面,刚架上去就来回频繁翻动,等一面彻底烤焦发苦后再翻,从头到尾压着完全不去翻动
99019,99,烹饪,上火炙烤前对烤架较合适的处理是？,预热烤架并刷油防止粘连,冷架直接放肉硬贴上去,在烤架上抹一层洗洁精,把烤架泡进水里再放肉
99020,99,烹饪,翻动这块大羽兽肉时较合适的工具是？,结实的长柄夹或大叉,直接徒手去翻滚烫的肉,用易燃的纸片去拨动肉块,拿塑料勺子去撬滚烫的肉
99021,99,烹饪,炙烤中途为保持肉质多汁可以怎么做？,适时刷油并翻面使受热均匀,任由其中一面长时间干烤,把整块肉一直泡在油锅里炸,往肉上不停浇冷水强行降温
99022,99,烹饪,炙烤时火力过猛容易出现什么问题？,外皮焦糊而内里仍未熟透,整块肉迟迟无法上色,肉汁过早全部蒸发干净,整块肉凭空消失不见踪影
99023,99,烹饪,这块巨羽兽体积较大炙烤时应注意什么？,适当延长时间确保彻底烤透,缩短时间趁外皮一焦就取下,把火调到最大硬烤几分钟,直接生着端走不再加热
99024,99,烹饪,炙烤完成后对这块大块禽肉较好的处理是？,离火静置片刻让肉汁回收,立刻切开使肉汁大量流失,继续架在火上长久烤着不取,直接扔在地上晾着待用
99025,99,调味,炙烤前为这块羽兽肉打底入味较合适的是？,均匀抹上适量盐与香料,完全不放任何盐与调料,把整罐盐一股脑倒满整块肉,抹上一层食用洗洁精
