cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
喀兰炭烤肉排佐松露酱烹饪问题库,,,,,,,
28001,28,备料,制作喀兰炭烤肉排佐松露酱时应选用哪种肉排？,厚切且油花分布均匀的牛排,切得很薄的边角碎肉,完全没有油花的纯瘦肉块,已经发黏变臭的剩肉
28002,28,备料,备料时厚切肉排的厚度大致控制在多少较为合适？,约三到四厘米的厚切,薄如纸片的一两毫米,厚到将近十厘米一整块,随手撕成大小不一的肉块
28003,28,备料,备料前为保证卫生首先应当做什么？,洗净双手与所用刀具砧板,只用清水快速冲一下手,戴上手套但不清洗砧板,用刚摸过地面的手直接处理
28004,28,备料,冷藏的厚切肉排在炭火炙烤前较合适的处理是？,提前取出回温至接近室温,直接趁冰凉就下炭火炙烤,泡进热水里快速回温,用微波炉高火加热到半熟
28005,28,备料,肉排上炭火前对表面水分应如何处理？,用厨房纸吸干表面多余水分,保留表面水分让它更湿润,额外再淋上一层清水,把整块肉排泡进水盆里
28006,28,备料,备料时处理新鲜松露较为合适的方式是？,用软刷轻轻刷去表面泥土,放进水里长时间浸泡冲洗,用力搓洗直到掉色发白,直接扔地上踩两脚去土
28007,28,备料,若肉排处于冷冻状态较合适的解冻方式是？,提前移至冷藏室缓慢解冻,室温下放置一整天慢慢化,直接泡在热水里快速解冻,用炭火把冰块烤化解冻
28008,28,备料,挑选松露时较为合适的选择是？,香气浓郁且质地紧实的松露,略微发软但气味尚可的松露,表皮多处磕碰渗水的松露,已经发霉流水的烂松露
28009,28,备料,备料阶段为制作松露酱可提前准备什么？,洗净的黄油奶油与高汤,前一天就敞口放置的剩奶油,临近变质的过期黄油,从垃圾桶里翻出的油渣
28010,28,备料,炙烤肉排所用的烤架在备料时应保证什么？,清洁无残渣并预先刷油,留着上次的焦糊残渣直接用,只用抹布随意擦一下,沾满铁锈和污垢照样用
28011,28,烹饪,炭烤肉排时炭火应处于什么状态再开始炙烤？,炭火烧透泛白且火势稳定,刚点燃还冒着滚滚浓烟时,火苗窜得很高的猛烈旺火时,炭已熄灭只剩一堆冷灰时
28012,28,烹饪,厚切肉排放上烤架的合适时机是？,烤架充分预热后再放肉,烤架尚凉时就放上去,炭火彻底熄灭后再放肉,把生肉直接埋进炭灰里
28013,28,烹饪,炭火炙烤过程中给肉排翻面的合适做法是？,一面烤出焦痕上色后再翻,每隔几秒就来回频繁翻动,全程不翻只烤一面到底,把肉排立起来侧着炙烤
28014,28,烹饪,炭烤厚切肉排时火候应如何把握？,先大火封表面再移到中火慢烤,自始至终用猛火一直烤到底,全程只用微弱的小火慢烘,直接用喷枪把表面烧到焦黑
28015,28,烹饪,判断厚切肉排熟度较为可靠的方法是？,用探针温度计测量中心温度,仅凭炙烤的时间长短来判断,用手随便按一下凭感觉猜,贴着耳朵听肉排发出的声响
28016,28,烹饪,肉排从炭火上取下后较关键的一步是？,静置数分钟让肉汁回流锁住,立刻切开尽快端上桌,趁热马上浇满冰凉酱汁,扔进冷水里迅速降温定型
28017,28,烹饪,炙烤时厚切肉排与炭火的距离应如何控制？,保持适当距离避免直接燎烧,紧贴炭火烤得越快越好,离得很远几乎烤不到肉,把肉直接压在燃烧的炭上
28018,28,烹饪,想让肉排表面形成诱人的焦香外壳主要依靠什么？,高温使表面发生美拉德褐变,长时间低温慢慢烘到发干,在表面刷一层糖直接烤焦,用颜料把表面涂成褐色
28019,28,烹饪,炭火炙烤时火候过大容易出现什么问题？,外表焦糊而内部仍未熟透,肉排整体迟迟无法上色,肉汁立刻全部凝固消失,肉排突然凭空消失不见
28020,28,烹饪,想要三分熟的肉排中心温度大致控制在哪个范围？,中心约五十到五十五摄氏度,中心高达九十摄氏度以上,中心保持在零度左右冰凉,把肉一路烤到完全焦炭化
28021,28,调味,炭烤肉排撒盐调味较为合适的时机是？,炙烤前适量撒盐或出炉即时补盐,等肉排彻底冷却后才撒盐,静置一整天之后再补盐,直接倒一整袋盐把肉埋住
28022,28,调味,制作松露酱汁时较合适的做法是？,以黄油高汤慢熬再拌入松露碎,把松露和大量清水煮成稀汤,只用盐和水勾兑充当酱汁,把松露和洗洁精搅成糊状
28023,28,调味,为炭烤肉排提味常用的辛香料是？,少许现磨的黑胡椒,大量白砂糖均匀撒上,厚厚一层辣椒面盖住,滴上几滴机械润滑油
28024,28,调味,给厚切肉排调味时盐的用量原则是？,少量多次边尝边调整,一次性倒入大量盐求保险,完全不放盐只吃寡淡原味,把盐统统换成等量白糖块
28025,28,调味,想为炭烤肉排增添清香可搭配哪种香草？,一两枝迷迭香或百里香,撒上满满一大把干花瓣,铺一层气味浓重的薄荷叶,拌入几片塑料制的假草叶
28026,28,调味,松露酱汁的浓稠度调整较合适的做法是？,小火慢慢收汁至顺滑挂勺,一次加入大量面粉快速勾稠,兑入大量清水稀释到很稀,加入凝固的蜡块搅拌增稠
