cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
东国纳米割烹烹饪问题库,,,,,,,
228001,228,备料,制作怀石割烹选用食材时最讲究的原则是？,选用当令应季的旬之食材,尽量选用昂贵的进口冷冻食材,固定全年只用同一批存货食材,从垃圾桶里翻找剩余的边角料
228002,228,备料,熬制一番出汁所用的昆布在备料时应如何处理？,用干布轻拭表面尘屑并保留白霜不水洗,用清水反复搓洗至表面白霜尽去,提前削去整片昆布的表层再用,把昆布扔进滚油锅里炸得酥脆
228003,228,备料,处理向付刺身的鱼肉前对刀具的基本要求是？,使用刀刃修长锋利的柳刃包丁,使用短小厚重的中式剁骨刀,使用带锯齿的面包切割刀,使用生锈卷刃的破旧剪刀
228004,228,备料,备料时挑选刺身用鱼较为关键的鲜度标准是？,鱼眼清澈鱼鳃鲜红且肉质紧实有弹性,鱼身略微发软但气味尚可接受,常温放置半日后表面微干的鱼,已经发臭浮肿的腐败死鱼
228005,228,备料,准备昆布出汁时浸泡昆布较合适的方式是？,以冷水浸泡昆布静置数十分钟使其舒展,直接投入沸水中大火快速逼出味道,用滚烫的热水短暂冲泡片刻即可,把昆布泡在冰镇可乐里浸出味道
228006,228,备料,备料阶段处理新鲜鱼生为保鲜应注意什么？,全程低温操作并尽快片切处理完毕,在常温下长时间摊放慢慢处理,处理之前先把鱼放阳光下晾一会,把鱼肉浸进热水里保持新鲜
228007,228,备料,怀石料理备料时对砧板的卫生要求是？,生熟食材分板使用并保持洁净干燥,所有食材共用同一块砧板省事,切完鱼生不清洗直接转切蔬菜,直接蹲在沾满泥土的地面上切
228008,228,备料,准备椀物清汤的鰹节备料时应如何选择？,选用现刨气味清香的新鲜鰹节花,选用受潮结块的陈年鰹节,使用刨好后久置发干的鰹节,使用长出霉斑的变质鰹节碎屑
228009,228,备料,备料时为体现季节感蔬菜应如何挑选？,挑选当季新鲜饱满的时令旬蔬,挑选反季大棚催熟的蔬菜,使用冷库存放许久的陈蔬,捡用蔫黄腐烂的废弃菜叶
228010,228,备料,处理刺身前对工作台与双手的要求是？,彻底清洁并消毒双手以及操作台面,只用抹布把台面随手擦一下即可,戴上手套但事先并不清洗双手,用刚摸过地面的脏手直接操作
228011,228,备料,备料挑选用于盛付的器皿时讲究的是？,依季节意境选配相称的和食器皿,随手取用大小不一的杂乱餐具,固定只用一种颜色的塑料浅盘,用沾满陈年油污的破碗当器皿
228012,228,备料,准备出汁原料时昆布与鰹节搭配体现的是？,昆布与鰹节相辅相成的旨味协同,单靠大量味精勾兑出鲜味,用浓汤宝直接冲泡代替出汁,往清水里加洗洁精打出泡沫
228013,228,烹饪,熬制一番出汁加入昆布后火候应如何把握？,以小火加热在将沸未沸之时取出昆布,用大火持续煮沸昆布以逼出味道,把昆布长时间滚煮直至软烂出胶,用喷枪直接灼烧锅中的昆布
228014,228,烹饪,投入鰹节花后熬制出汁的正确做法是？,关火静置让鰹节自然沉淀后再行过滤,放入鰹节后继续以大火翻滚熬煮,用汤勺用力挤压鰹节榨取汁水,把鰹节连汤倒进搅拌机里打碎
228015,228,烹饪,切制平造刺身时运刀的关键在于？,一刀拉切到底保持切面平整光洁,来回反复锯拉以求切断鱼肉,用力向下按压把鱼肉压切成块,把鱼肉随意剁成细碎的肉泥
228016,228,烹饪,制作椀物清汤所追求的视觉效果是？,汤色澄澈透亮而不见丝毫浑浊,汤色越是浓稠厚重越显高级,汤中保留大量碎渣显得用料足,把清汤染成鲜艳刺目的荧光色
228017,228,烹饪,烹制煮物时为保持食材形与色应如何？,以淡味出汁文火慢煮且不过度翻动,用大火猛煮让食材迅速上色入味,长时间炖煮直到食材软烂变形,把食材丢进油锅里炸到焦黑
228018,228,烹饪,制作焼物烤鱼时火候控制的要点是？,远火慢烤使表皮微焦而内里柔嫩多汁,贴近烈火急烤把鱼皮迅速烤焦,以极低温久焖让鱼肉发干发柴,把鱼直接扔进炭火堆里烧成灰
228019,228,烹饪,切薄造刺身时对鱼肉纹理的处理是？,顺应肉质纹理片切出近乎透明的薄片,完全不顾纹理随意横向乱片,逆着肌纤维用力撕扯成长条,把鱼肉拍扁后用手撕成碎片
228020,228,烹饪,处理刺身过程中刀身与鱼肉接触应保持？,刀身湿润洁净每切数刀擦拭一次,始终用同一把干刀一口气切到底,切完一条不擦拭直接切下一条,把刀在地上蹭两下再继续切鱼
228021,228,烹饪,熬煮出汁全程应当避免的情况是？,避免长时间沸腾导致汤色浑浊并发苦,只让出汁保持微温而不产生热度,让出汁在锅中冷却凝固后再取用,往出汁里倾入大量人工食用色素
228022,228,烹饪,烹制怀石各道菜时整体所追求的是？,最大限度保留食材本身的鲜美原味,以浓重调味彻底盖过食材的味道,把所有食材混在一锅煮成杂烩,把食材通通炸成难以分辨的焦块
