cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
蟹肉碎拌饭烹饪问题库,,,,,,,
201001,201,备料,处理岩壳蟹前对活蟹外壳较合适的清洁方式是？,刷洗外壳去除泥沙与附着物,只用清水快速冲一下外壳,简单擦去蟹钳上的污物即可,直接把带泥的活蟹丢进锅里
201002,201,备料,想让岩壳蟹肉更容易完整剥离应如何处理？,先把蟹蒸熟再拆取蟹肉,趁活蟹直接徒手抠出生肉,把生蟹掰开晾一会再取肉,用牙咬开活蟹的外壳取肉
201003,201,备料,拆取蟹肉去壳时尤其要注意什么？,仔细剔除碎壳与软骨避免混入,留下少量细碎蟹壳也无妨,只挑出大块壳碎即可,把整块壳拍碎一起拌进饭里
201004,201,备料,挑选岩壳蟹时较为新鲜的标志是？,蟹壳完整有光泽且肢体灵活,外壳略发暗但还能缓慢活动,气味稍重但看起来还算完整,已经发臭流黏液的死蟹
201005,201,备料,蒸煮前的杂粮米较合适的处理是？,提前淘洗并浸泡一段时间,简单冲一遍便直接下锅,完全不淘洗直接倒进锅煮,把生米直接撒进热油锅里炸
201006,201,备料,拆好的蟹肉在备用阶段应如何存放？,冷藏存放并尽快使用,室温下敞放等到用时再说,随手盖一下就搁在台面上,直接摊在地上等待使用
201007,201,备料,制作杂粮饭时谷物的搭配较合适的是？,糙米燕麦小米等多种谷物混合,只用精白米更省事方便,单用一种粗粮也就够了,用洗净的碎石子充当杂粮
201008,201,备料,拆蟹与切配用的刀具砧板应如何处理？,清洗干净并注意生熟分开,用同一砧板处理生熟不必清洗,刀具随手用清水冲一下即可,用沾满油污的脏刀直接拆蟹
201009,201,备料,从岩壳蟹钳中取出整块蟹肉较好的方法是？,用刀背轻敲蟹钳后取出蟹肉,直接用牙把蟹钳咬碎取肉,徒手用力反复掰扯蟹钳,用铁锤把蟹钳连肉砸成泥
201010,201,备料,浸泡杂粮米的主要目的是什么？,让谷物吸水以便蒸得更软糯,只是为了洗掉米的颜色,单纯为了增加米粒的重量,把米泡进掺了洗洁精的水里
201011,201,备料,拆出的蟹肉在使用前应做怎样的检查？,检查并去除残留的细小碎壳,看一眼大致没壳便直接用,只用手随便捏一下就算检查,完全不检查直接拌进饭里
201012,201,备料,备料完成后操作台面应保持什么状态？,整洁有序且生熟食材分开摆放,所有食材一股脑堆在一处,蟹壳废料先随手堆在台面角落,台面上洒满蟹腥污水与碎壳
201013,201,烹饪,蒸煮杂粮饭时水量较合适的把握是？,比煮白米饭略多加一些水,与煮白米饭用完全等量的水,比煮白米饭再少放一些水,完全不加水进行干蒸
201014,201,烹饪,判断杂粮饭是否蒸熟较可靠的方法是？,米粒熟透软糯且没有硬芯,只看是否到了固定的时间点,表面一冒热气就当作蒸熟,贴着锅听声音来判断生熟
201015,201,烹饪,蒸制岩壳蟹取肉时火候较合适的是？,水开后转中火蒸至蟹壳变红,全程开大火一直猛蒸到底,小火慢蒸很久也不查看状态,不加水干烧把蟹壳烤焦
201016,201,烹饪,若蒸好的杂粮饭口感偏硬可如何补救？,适当加水再焖或延长蒸煮时间,立刻关火不管硬芯直接食用,改用大火快速把水分收干,把饭倒进冷水里泡到发软
201017,201,烹饪,蒸岩壳蟹的时间应如何把握？,依据蟹的大小蒸到熟透为止,无论大小一律只蒸很短时间,全凭感觉随意决定蒸的时间,一直蒸到蟹壳焦黑发苦
201018,201,烹饪,蒸煮米饭过程中对开盖的处理较合适的是？,尽量减少开盖以保持锅内温度,每隔一小会就掀盖查看一次,全程敞着锅盖进行蒸煮,把锅盖完全拿掉用扇子扇风
201019,201,烹饪,想让杂粮饭米粒更饱满焖饭步骤应如何？,蒸好后关火再焖一会儿,蒸好立刻开盖把饭盛出,焖的过程中继续保持大火,蒸好后把饭埋进沙土里焖
201020,201,烹饪,把蒸熟的蟹肉处理成蟹肉碎较合适的做法是？,待稍凉后拆成细小的蟹肉碎,趁滚烫直接徒手用力撕碎,整块不拆直接丢进饭里,用脚把蟹肉踩成碎末
201021,201,烹饪,防止杂粮饭粘锅糊底较稳妥的做法是？,用合适火候并加入适量的水,全程大火把水分快速蒸干,完全不加水进行干蒸,往锅底抹一层洗洁精防粘
201022,201,烹饪,蒸饭所用的器具应保持什么状态？,选用干净的蒸锅或电饭锅,借用没清洗的炒菜铁锅,直接用沾过生肉的容器蒸,用生锈又漏底的破锅蒸
201023,201,烹饪,蒸岩壳蟹时蟹身较合适的摆放方式是？,蟹腹朝上摆放以减少蟹黄流失,把蟹随意叠放挤成一团蒸,让蟹腹朝下紧贴蒸屉平铺,把蟹悬空挂在锅外面蒸
201024,201,烹饪,蒸煮完成后对锅与食材的处理较合适的是？,关火后及时取出蟹肉与米饭,关火后让食材一直留在锅里,不关火就转身去做别的事,把滚烫的锅直接扣在桌上离开
