cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
玻利瓦尔风卷饼烹饪问题库,,,,,,,
89001,89,备料,制作卷饼薄饼皮的面粉应保持什么状态？,干燥洁净没有结块的面粉,略微受潮但还能过筛的面粉,接近保质期但尚未变质的面粉,已经生虫发霉的陈年面粉
89002,89,备料,调制薄饼面糊时较合适的稠度是？,调成顺滑能均匀摊开的面糊,调得偏稠勉强才能摊开的面糊,稀得近乎清水的寡淡面糊,干脆和成硬邦邦的面团
89003,89,备料,准备卷饼肉馅时选用的肉应是什么状态？,新鲜有光泽且气味正常的肉,解冻后略微出水的冷冻肉,颜色稍暗但尚可勉强用的肉,已经发黏发臭的变质肉
89004,89,备料,处理卷饼要用的蔬菜前应先做什么？,清洗干净并沥去多余水分,只简单冲一下不沥水就切,不清洗直接切省去这一步,用带泥未洗的蔬菜直接下锅
89005,89,备料,把肉处理成卷饼肉馅时较合适的做法是？,切成大小均匀的肉末或细丁,随意剁成大小不一的肉块,切成偏大的厚块凑合着用,整块肉不切直接塞进薄饼
89006,89,备料,备料阶段为保证卫生首先应当做什么？,洗净双手与所用刀具砧板,只用清水快速冲一下双手,戴上手套却不洗手套下的手,用刚摸过地面的手直接操作
89007,89,备料,准备卷饼配菜时蔬菜较合适的切法是？,切成细长丝便于卷入并包紧,切成偏大的滚刀块来凑数,整片不切就直接铺进薄饼,把蔬菜捣成稀烂的菜泥
89008,89,备料,调制面糊时若出现小面疙瘩应如何处理？,充分搅拌或过筛使其顺滑,留着疙瘩不理会直接去摊,再倒入大量干面粉继续搅,把面糊全倒掉另买现成饼皮
89009,89,备料,备料时肉馅与蔬菜的取用量应如何把握？,按食用人数适量取用,凭手感多备出满满一大盆,担心不够而取出双倍的量,把整袋食材全部拆开堆着
89010,89,备料,完成备料后操作台面应保持什么状态？,整洁有序且食材分类摆放,把食材一股脑堆在一处待用,生肉与蔬菜混放在同一处,台面洒满污水与食材残渣
89011,89,烹饪,摊薄饼时平底锅的火候应如何控制？,用中小火使饼皮受热均匀,全程大火快速把饼烙上色,用极小火慢慢烘到饼皮发干,用喷枪对着面糊直接喷烧
89012,89,烹饪,往锅里倒面糊摊薄饼时较好的做法是？,倒入面糊后晃动锅子摊成薄圆片,倒入后任面糊堆在中央不晃动,一次倒入过多面糊摊成厚饼,把面糊直接泼满整个灶台
89013,89,烹饪,判断薄饼一面是否烙好可以看什么？,饼皮边缘微微翘起且底面上色,只凭下锅的固定时间来判断,饼面一冒热气就立刻判定熟了,贴着耳朵听饼皮发出的声响
89014,89,烹饪,炒制卷饼肉馅时较合适的做法是？,热锅下油把肉馅炒散至变色,冷锅冷油下肉慢慢煮出水,不放油干炒肉馅直到焦糊,往锅里抹一层洗洁精再炒肉
89015,89,烹饪,炒肉馅时如何让肉受热更均匀？,用锅铲不断翻炒把肉拨散,倒入后压实不动任其慢煎,全程只翻动一次任肉成块,盖上锅盖长时间焖到大量出水
89016,89,烹饪,薄饼烙制时若火太大容易出现什么问题？,饼面焦糊发苦而内里仍未熟,饼皮整体偏软而难以上色,面糊久烙始终无法定型,薄饼会凭空从锅里消失
89017,89,烹饪,给肉馅搭配蔬菜一起翻炒时合适的顺序是？,先炒熟肉馅再下易熟的蔬菜,把肉与蔬菜同时倒入一起猛炒,先把蔬菜炒到软烂再下肉,等肉彻底炒糊后才加蔬菜
89018,89,烹饪,摊好的薄饼从锅中取出时较好的做法是？,趁热用铲子轻轻揭起整张取出,等饼完全冷却变硬后再揭,用力撕扯把饼皮拽成几块,直接把锅倒扣让饼摔到桌上
89019,89,烹饪,炒肉馅判断是否炒熟可以怎么做？,观察肉色全部由红转白无血色,只凭翻炒的固定时间来判断,看一眼表面没焦就当作熟了,用尺子量一量肉馅的厚度
89020,89,烹饪,多张薄饼烙好后暂时存放较好的方式是？,叠放并盖布保温以防变干,一张张摊开晾在台面上吹凉,趁热卷成团塞进密封袋压实,直接泡进冷水里防止变硬
89021,89,调味,给卷饼肉馅调味时盐的用量原则是？,少量多次边尝边调整,凭经验一次性放足全部分量,先放偏多再用清水稀释,把盐换成等量的白糖块
89022,89,调味,想为卷饼肉馅增添香气可以加入什么？,少许孜然粉或现磨黑胡椒,大量辣椒粉盖过肉本身的味道,一整勺味精提鲜到发苦,滴入几滴机械润滑油
89023,89,调味,玻利瓦尔风卷饼想带点微酸口味可加什么？,挤上少许新鲜柠檬汁,倒入大量白醋酸到刺鼻,加一大勺白糖凑出酸甜,挤一管牙膏进肉馅里
89024,89,调味,调味时若肉馅本身已经偏咸应如何处理？,减少额外添加的盐量,照常按平时的分量加盐,再补一点盐让味道更浓,把肉馅泡进盐水里腌
89025,89,调味,想让卷饼风味更有层次可以搭配什么酱料？,抹少量番茄莎莎酱或酸奶油,把多种重口酱料一起厚厚抹上,浇满一整碗浓稠的甜面酱,挤入一管护手霜调味
