cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
极温速烹兽肉烹饪问题库,,,,,,,
227001,227,备料,选取适合高温快烹的兽肉时应优先考虑哪种部位？,肌理细嫩且油花分布均匀的部位,筋膜密布耐久煮的腱子部位,毫无脂肪的纯精瘦部位,已经发臭变质的边角料
227002,227,备料,处理冷冻兽肉时较科学的解冻方式是？,提前置于冷藏室低温缓慢解冻,泡入温水中快速解冻,放在室温台面上长时间自然解冻,直接用明火把表面的冰烤化
227003,227,备料,为成品急速降温备料阶段需提前准备什么？,足量的冰块与冰水浴或液氮装置,一盆常温清水放在一旁备用,一台普通电风扇用来吹凉,一堆刚晒过太阳的滚烫石头
227004,227,备料,处理兽肉表面的筋膜较合适的做法是？,用刀仔细剔除多余的筋膜,保留全部筋膜增加咀嚼感,只随手去掉一半剩下不管,连肉带筋一起剁成肉泥
227005,227,备料,备料时去除兽肉表面血水较好的方式是？,用厨房纸吸干表面血水,长时间浸泡在清水里泡出血水,用力反复挤压把血水榨干,把肉块丢进泥水里搓洗
227006,227,备料,为保证高温快烹时受热均匀切块应注意什么？,尽量保持每块大小与厚薄一致,切成一大一小方便区分,厚薄随意只求下刀够快,切成奇形怪状的不规则碎块
227007,227,备料,兽肉下锅前适当回温处理的主要目的是？,让肉块整体温度均匀避免外熟内生,使肉表面提前结出一层冰晶,让肉彻底升温到半熟状态,把肉放到发热变馊为止
227008,227,备料,切割兽肉所用刀具应满足什么要求？,锋利且洁净的专用刀具,略微发钝需来回锯切的刀,刚切过果蔬尚未清洗的刀,生锈卷刃的破旧菜刀
227009,227,备料,备料阶段保持兽肉新鲜较稳妥的做法是？,现处理现用并做好低温保存,提前一天切好敞放在台面,处理后堆在常温下慢慢等用,用反复化冻的陈年旧肉充数
227010,227,备料,操作兽肉前为保证卫生首先应当做什么？,洗净双手与所有接触的器具,只用清水把手快速冲一下,戴上手套却始终不洗手,用刚摸过地面的脏手直接处理
227011,227,备料,挑选兽肉判断其新鲜度时可观察什么？,色泽红润有光且气味正常,表面略微发黏但颜色尚可,边角微微发暗但还能凑合,已经渗出黏液发绿的肉块
227012,227,烹饪,这道料理高温快烹锁住肉汁的关键在于什么？,用极高温短时间快速封住肉的表面,用最小火长时间慢慢煨熟,用温吞中火不紧不慢煎到干透,把肉扔进冷水里慢慢泡熟
227013,227,烹饪,高温煎制兽肉前锅具应处于什么状态？,充分预热至高温后再下肉,冷锅放肉一起慢慢升温,锅仅微温时便急着下肉,锅还没擦干净就直接下肉
227014,227,烹饪,兽肉表面快速形成焦香脆壳主要依靠什么？,高温引发的美拉德反应,在表层长时间低温烘干,刷一层厚糖浆把表面烤焦,用喷枪把整块肉烧成焦炭
227015,227,烹饪,高温快烹时为何要尽量减少翻动肉块？,让接触面充分上色形成完整脆壳,翻动会让肉块迅速变凉,翻动会把肉汁全部抖出来,翻动会让肉块凭空消失
227016,227,烹饪,判断兽肉内里达到理想熟度可借助什么？,用探针温度计测量中心温度,仅凭一个固定的煎制时间,用手指按一下表面硬度估计,贴着肉块听里面的声响
227017,227,烹饪,为保留内里多汁高温快速烹熟应控制什么？,缩短加热时间避免水分过度流失,延长加热时间让肉更入味,反复加热直到肉块完全收缩,把肉煎到干硬如柴为止
227018,227,烹饪,煎制兽肉时食用油的选择应优先考虑？,烟点较高且耐高温的食用油,烟点很低一加热就冒烟的油,已经反复使用发黑的废油,根本不可食用的机械润滑油
227019,227,烹饪,高温烹制中油温过低容易导致什么问题？,肉块大量出水变成水煮难以锁汁,肉块表面瞬间烧焦发黑,肉汁会立刻凝固在表面,肉块会自己跳出锅外
227020,227,烹饪,为追求外焦内嫩这道料理火候应如何把握？,全程保持高温短时快速烹制,先高温后转最小火长时间焖,全程用温吞中火慢慢煎透,盖上盖子把肉焖到软烂回缩
227021,227,烹饪,兽肉刚煎好仍带余温时关键的下一步是什么？,立即送入急速降温装置锁住温差,放在一旁慢慢自然冷却,盖上盖子继续保温一会,直接丢进沸水里再煮一遍
227022,227,烹饪,高温快烹这道料理时下锅的肉量应如何把握？,分批适量下锅避免锅温骤降,一次性把大量肉塞满整锅,堆叠多层肉块一起煎制,把整盆肉一股脑倒进锅里
227023,227,调味,这道突出兽肉本味的料理调味原则是什么？,简洁调味突出肉的鲜香本味,用浓重酱汁彻底盖过肉味,叠加多种重口调料层层堆叠,加到齁咸发苦难以入口
227024,227,调味,高温快烹的兽肉撒盐较佳的时机是？,煎制前或刚出锅时适量撒盐,在急速降温结冰后再撒盐,腌制时一次性下足大量盐,把整块肉泡进浓盐水里
227025,227,调味,为兽肉提味较合适的基础调料搭配是？,少许现磨黑胡椒与海盐,厚厚裹上一层白砂糖,浇上大量甜腻的糖浆,挤上一管牙膏来调味
227026,227,调味,这道料理调味时盐的用量较稳妥的做法是？,少量多次边尝边调整,凭感觉一次性多放一些,担心不入味而加倍投放,把整罐盐都倒进去
