cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
格里布熏鳞色拉烹饪问题库,,,,,,,
94001,94,备料,制作格里布熏鳞色拉时应选用哪种状态的鳞鱼？,鱼眼清亮鱼鳃鲜红的新鲜鳞鱼,鱼身略微发软但气味尚可的鳞鱼,冷冻后还未完全解冻的硬邦邦鳞鱼,已经发臭翻肚的死鱼
94002,94,备料,处理鳞鱼时刮除鱼鳞较合适的方向是？,从鱼尾朝鱼头逆着鳞片刮除,从鱼头朝鱼尾顺着鳞片轻刮,只刮鱼背两侧而忽略鱼腹,直接用火把鱼鳞烧个精光
94003,94,备料,清理鱼腹内脏时应特别注意什么？,彻底去除内脏并刮净腹内黑膜,掏出内脏却保留腹内的黑膜,只取出大块内脏随手冲一下,把内脏留在鱼肚里一起熏
94004,94,备料,清洗色拉所用蔬菜时较合适的做法是？,用流动清水逐叶仔细冲洗干净,在一盆水里长时间浸泡后捞出,只把表面大片菜叶草草冲一下,直接拿没洗过的带泥蔬菜下手
94005,94,备料,洗净的生菜在备料时应如何处理水分？,沥干并轻轻甩去叶片上的水珠,洗后直接堆放任由其滴水,用手用力把菜叶拧挤到出水,把菜叶一直泡在水盆里养着
94006,94,备料,准备熏制鳞鱼所用的木屑时较合适的选择是？,干燥洁净没有杂质的果木木屑,略微受潮但勉强能点燃的木屑,混着大量树皮碎屑的杂木屑,刷过油漆涂料的废旧木料
94007,94,备料,处理鳞鱼的刀具与砧板应保证什么？,洁净无异味并做到生熟分开,只用清水快速冲一下便使用,借用刚切过熟食的同一块砧板,用沾满污垢的生锈卷刃旧刀
94008,94,备料,挑选搭配色拉的番茄时较为合适的是？,色泽红润饱满且质地结实的番茄,稍微发软但尚未腐坏的番茄,还带着青色没完全成熟的番茄,已经发霉流汁的烂番茄
94009,94,备料,为佐餐红茶在备料阶段应准备什么？,洁净的茶具与品质良好的红茶叶,随手翻出一包受潮的陈年旧茶,用昨天剩下的凉茶重新热一遍,用脏抹布胡乱擦过的茶壶
94010,94,备料,将鳞鱼改刀以便腌制入味时较合适的做法是？,在鱼身两侧划上均匀的斜刀口,只在鱼背随意划上一两道口子,把整条鱼直接剁成不规则碎块,用手把鱼肉硬生生撕成几段
94011,94,备料,备料时在卫生方面首先应当做什么？,洗净双手并清洁所要用到的器具,只用清水随便冲一下手就开工,戴上手套却完全不清洗器具,用刚摸过地面的手直接抓食材
94012,94,备料,完成备料后操作台面应保持什么状态？,整洁有序且生熟食材分开摆放,把所有食材一股脑堆在一处,让鱼和蔬菜混放在同一区域,任由台面上洒满鱼血和污水
94013,94,烹饪,腌制鳞鱼以便后续熏制时较合适的做法是？,用盐均匀涂抹鱼身静置使其入味,只在鱼表面随意撒点盐马上去熏,把鱼整条浸在大量盐水里好几小时,完全不腌就把生鱼直接送进熏炉
94014,94,烹饪,腌制鳞鱼时食盐的用量原则是？,按鱼的重量适量且均匀地使用,凭手感大把撒盐认为越多越好,只在鱼头部位重点堆抹食盐,用等量的白砂糖代替食盐来腌
94015,94,烹饪,腌好后准备熏制前应如何处理鱼身表面？,擦干表面水分让鱼皮略微风干,保持鱼身湿漉漉的状态直接去熏,再往鱼身上泼洒一层清水,把鱼泡进油里之后再拿去熏
94016,94,烹饪,熏制鳞鱼时火候应如何控制？,保持中小火让烟雾均匀渗入鱼肉,全程开大火猛攻图个快速熏好,任火势忽大忽小随意而不加控制,用喷枪对着鱼身直接喷火灼烧
94017,94,烹饪,熏制过程中产生熏香主要依靠什么？,木屑不完全燃烧时产生的袅袅烟雾,木屑剧烈燃起明火所冒的火苗,事先往鱼身上直接刷一层香精,把鱼放进香水瓶里浸泡出味
94018,94,烹饪,判断鳞鱼是否熏制到位较合适的方法是？,鱼肉呈均匀熏色且内里熟透紧实,只看熏制时间一到点就立刻取出,伸手摸一下鱼皮温度便下结论,贴着耳朵去听鱼发出的声响
94019,94,烹饪,熏制时鳞鱼摆放的位置应注意什么？,架起使烟雾能均匀环绕整个鱼身,把鱼紧贴在火源旁边烤着,将好几条鱼层层叠压在一起熏,干脆把鱼直接丢进火堆里
94020,94,烹饪,熏制火候过大容易导致什么问题？,外表焦黑发苦而内部尚未熏透,鱼肉变得过于鲜嫩难以成形,熏香味道反而过淡几乎尝不到,鱼会凭空消失得无影无踪
94021,94,烹饪,熏制完成后处理鳞鱼较合适的做法是？,取出晾凉后再撕成适口的鱼片,趁着滚烫立刻用手撕成碎末,连着烟火一并端上餐桌,把熏好的鱼重新泡进水里煮
94022,94,烹饪,制作色拉时熏鱼与蔬菜的处理顺序较合适的是？,蔬菜备好后再拌入已晾凉的熏鱼,把滚热的熏鱼直接压在生菜上,让鱼和菜一起回锅重新加热一遍,把蔬菜也一并丢进熏炉熏一遍
