cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
味纯聚素粒烹饪问题库,,,,,,,
224001,224,备料,制作味纯聚素粒时选择植物蛋白原料较合适的是？,纯度高杂质少的大豆分离蛋白,略带豆腥味但蛋白尚可的豆粉,接近保质期的陈年蛋白粉,已经霉变结块的蛋白粉
224002,224,备料,挑选作为基底的谷物原料时应优先选用什么状态的？,干燥饱满无霉变的谷物,表面略有受潮的谷物,存放过久略带陈味的谷物,已经生虫长霉的谷物
224003,224,备料,植物蛋白粉在使用前理想的状态是？,干爽松散没有结块,略微受潮但仍可使用,边角有些许结块的粉料,吸水板结成硬团的粉
224004,224,备料,谷物原料在粉碎前合适的预处理是？,清理去除杂质与尘土,直接连同杂质一起粉碎,简单吹一吹便下料,把沾着泥沙的谷物直接投入
224005,224,备料,为便于后续混合谷物研磨的细度应如何把握？,研磨到细度均匀适中,磨得越粗越好以节省时间,粗细混杂而不加筛分,磨成完全的液态浆水
224006,224,备料,原料粉料过筛的主要目的是什么？,去除粗颗粒与杂质使粉料均匀,把粉料颜色筛得更白,让粉料体积膨胀变多,把营养成分筛掉一部分
224007,224,备料,配比蛋白质与碳水原料时较合理的做法是？,按营养比例精确称量配比,凭手感大致抓取下料,蛋白质越多越好不顾比例,把全部原料一股脑倒在一起
224008,224,备料,检查原料新鲜度时应重点关注什么？,生产日期与是否出现变质,只看包装是否好看,单凭价格高低来判断,闻到怪味也照样使用
224009,224,备料,备料阶段为保证卫生首先应当做什么？,洗净双手并清洁所用器具,只用清水快速冲一下手,戴上手套却不清洗器具,用刚碰过杂物的手直接操作
224010,224,备料,谷物原料的含水量控制不当会带来什么问题？,过湿易霉变而过干难成型,含水量高低毫无影响,水分越多成品越蓬松,谷物会自己变成米饭
224011,224,备料,想强化营养可在备料时额外添加什么？,适量膳食纤维或天然营养强化粉,随手抓一把白砂糖代替,加入大量人工香精提味,撒入一些彩色塑料碎屑
224012,224,烹饪,将各种粉料混合时第一步通常怎么做？,先将干粉充分干混均匀,直接加水后再慢慢拌粉,把粉料分批随意倒入不搅,把所有粉料倒进水池冲洗
224013,224,烹饪,为使物料能够黏合成型需要加入什么？,适量水或植物油作为黏合,大量清水使其稀释成浆,完全不加任何液体硬压,倒入半锅食用油浸泡
224014,224,烹饪,混合搅拌的程度应如何掌握？,搅拌均匀但不过度发黏,搅得越久越好无需停手,稍微一拌见到成块即可,完全不搅便直接造粒
224015,224,烹饪,造粒成型时为得到均匀颗粒较好的做法是？,通过挤压造粒使颗粒大小一致,随手捏成大小不一的团,把物料铺平而不做成粒,用力把物料砸成碎末
224016,224,烹饪,烘干定型时温度控制的合适原则是？,中低温慢烘避免焦化与营养流失,全程高温快速烘干,温度越高烘得越快越好,用明火直接灼烧颗粒
224017,224,烹饪,判断颗粒烘干是否到位主要看什么？,含水量降到干硬不潮的程度,只看烘制的时间长短,颗粒表面微微发潮即可,颗粒烧到焦黑发苦为止
224018,224,烹饪,烘干过程中防止颗粒粘连较好的方式是？,适当摊开并翻动使受热均匀,把颗粒紧紧堆在一处,中途完全不去翻动,把颗粒泡在水里烘
224019,224,烹饪,烘干温度过高容易出现什么问题？,蛋白变性表面焦糊且营养受损,颗粒会变得更加饱满,颗粒含水量反而升高,颗粒会自己消失不见
224020,224,烹饪,颗粒烘干完成后应如何处理？,充分冷却使其定型变硬,趁热立即密封装袋,烘好后立刻泡水回软,直接扔进冰水里急冷
224021,224,烹饪,造粒时颗粒大小不均会带来什么影响？,受热与口感不一致而影响品质,颗粒越大越显得高级,大小不均更有层次感,颗粒会自行变得均匀
224022,224,烹饪,为快速补充能量这类素粒在配方上应保证什么？,合理的碳水与蛋白质能量配比,只追求蛋白而不顾碳水,完全不含任何能量来源,把能量来源全部换成水分
224023,224,调味,为味纯聚素粒调味时盐的用量原则是？,少量适度以突出原料本味,放得越多越入味,凭感觉大把撒入,把盐换成等量的小苏打
224024,224,调味,想为素粒增添自然香气可以加入什么？,少量天然香辛料粉,大量人工合成香精,过期变味的香料,几滴清洁用的香薰油
224025,224,调味,这类素粒讲究外形好看在调色上较合适的是？,用天然蔬菜粉或果蔬色素调色,加入工业染料增艳,完全不顾色泽随意处理,用彩色墨水给颗粒上色
224026,224,调味,为颗粒增添微甜口感较稳妥的甜味来源是？,少量天然糖或合规代糖,大量白砂糖使其极甜,反复叠加多种甜味剂,挤入一管牙膏增甜
224027,224,调味,调味料与物料混合时应注意什么？,均匀分散使味道一致,集中加在一处而不搅拌,只在表面撒一层不拌匀,把调料堆成一坨压进去
224028,224,调味,在哪个时机加入调味料更易使风味均匀？,在物料混合阶段一并加入,在烘干结束后才撒上,在装盘之后再补加,在原料还没清洗时就加
224029,224,调味,为保留营养调味时较合适的整体做法是？,清淡适度避免过度调味,口味调得越重越好,尽量把各种调料都加上,加到齁咸难以入口
