cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
维多利亚蛋糕烹饪问题库,,,,,,,
51001,51,备料,制作维多利亚蛋糕时黄油应处于什么状态便于打发？,室温下软化的黄油,刚从冷冻室取出的硬黄油,加热到完全融化的液态黄油,放到发霉变质的黄油
51002,51,备料,称量面粉时较为准确的做法是？,用厨房秤精确称量,凭经验抓取大致分量,用碗随意舀取估个数,直接整袋倒进去不计量
51003,51,备料,维多利亚蛋糕的蛋糕体常用哪种面粉？,蛋白质含量低的低筋面粉,筋度很高的高筋面粉,粗糙的全麦粗粮粉,完全不放任何面粉
51004,51,备料,鸡蛋在打入面糊前较合适的状态是？,提前回温至室温,直接使用冰凉的冷藏鸡蛋,放置过久已经变质的鸡蛋,捡来沾满泥土的脏鸡蛋
51005,51,备料,准备烤模时为方便脱模应如何处理？,内壁刷油并垫上烘焙纸,直接把面糊倒进干燥的模具,在模具内壁涂上一层清水,往模具里抹一层洗洁精
51006,51,备料,备料时砂糖的称量原则是？,按配方比例准确称取,凭手感随意多放一些,担心不甜而加倍放糖,把糖换成等量的食盐
51007,51,备料,将面粉过筛的主要目的是什么？,去除结块让面粉更蓬松,把面粉压得更加紧实,让面粉提前吸饱水分,把面粉里的杂质留住
51008,51,备料,备料阶段需要准备的关键打发工具是？,干净顺手的电动打蛋器,一根生锈的旧铁丝,沾过油污未洗的搅拌棒,随手折来的树枝
51009,51,备料,挑选黄油时较为合适的选择是？,质地完整气味清香的黄油,边缘略微发黄的陈黄油,接近保质期的临期黄油,已经酸败变味的黄油
51010,51,备料,备料前为保证卫生首先应当做什么？,洗净双手与所有器具,只用抹布随手擦一擦台面,直接用刚摸过宠物的手操作,直接把食材摊在地上准备
51011,51,烹饪,黄油和砂糖打发到位时呈现什么状态？,颜色变浅体积蓬松发白,黄油刚开始受热出油,糖粒完全沉底毫无变化,黄油被搅成焦黑的糊状
51012,51,烹饪,把鸡蛋加入打发好的黄油糖中应如何操作？,分次少量加入并充分搅匀,一次性把全部鸡蛋倒入,只用蛋清而丢弃蛋黄,把整颗带壳鸡蛋扔进去
51013,51,烹饪,拌入面粉时较为合适的手法是？,用刮刀轻柔翻拌至无干粉,用力快速搅打到大量起筋,长时间高速搅拌整盆面糊,直接用手乱抓乱捏
51014,51,烹饪,烘烤维多利亚蛋糕常用的炉温大致是多少？,一百八十摄氏度左右,接近三百摄氏度的超高温,只有六十摄氏度的低温,完全不开火只靠余温
51015,51,烹饪,把蛋糕放入烤箱前应做好什么准备？,提前预热到设定温度,冷箱直接放入面糊再通电,等放进去之后再开始升温,根本不接电源就放进去
51016,51,烹饪,判断蛋糕是否烤熟较可靠的方法是？,用牙签插入中心抽出不粘连,只看表面颜色就立刻取出,计时器一响便直接断定,贴着烤箱听里面的动静
51017,51,烹饪,烘烤途中频繁打开烤箱门会造成什么后果？,炉温骤降使蛋糕回缩塌陷,蛋糕受热更均匀更蓬松,大幅缩短整体烘烤时间,蛋糕会瞬间凭空消失
51018,51,烹饪,把面糊倒入模具后入炉前可以怎么做？,轻震模具震出内部大气泡,用力把面糊压到最紧实,在表面再倒上一层清水,把模具倒扣过来再烘烤
51019,51,烹饪,海绵蛋糕能够蓬松膨发主要依靠什么？,打发拌入的空气与膨松剂,反复揉压形成的面筋,长时间静置发酵产气,往面糊里注入大量清水
51020,51,烹饪,蛋糕烤好出炉后较合适的处理是？,稍微晾凉后再行脱模,趁滚烫立刻用力倒扣磕出,马上塞进冰箱急速冷冻,直接泡进冷水里降温
51021,51,调味,维多利亚蛋糕经典夹层常用哪种果酱？,覆盆子或草莓果酱,味道浓烈的辣椒酱,咸香厚重的黄豆酱,一整勺食用洗洁精
51022,51,调味,搭配果酱的夹心奶油通常如何处理？,把鲜奶油打发至蓬松,直接淋上未打发的稀奶油,用融化的黄油来代替奶油,抹上一层凝固的蜡油
51023,51,调味,为蛋糕面糊增添香气可以加入少量什么？,纯正的香草精,几滴机械润滑油,大量的食用碱粉,浓重刺鼻的酱油
51024,51,调味,夹层果酱的涂抹量应如何把握？,薄薄均匀地铺上一层,厚厚堆叠到快要溢出,只在正中点上一小滴,把整罐果酱全倒上去
51025,51,调味,打发淡奶油时加糖较好的时机是？,在打发过程中分次加入,完全打发后再硬拌进糖,一次性倒入大量糖再开打,把整块冰糖直接丢进去
51026,51,调味,若希望蛋糕甜度适中调糖时应如何？,按配方比例适量加糖,凭感觉多放糖才更保险,把糖量直接翻倍加入,完全不放糖只靠果酱提甜
51027,51,调味,夹层中奶油与果酱的搭配讲究什么？,酸甜平衡彼此衬托,把两者味道都调到最浓,只用一种甜到发齁,叠加多种重口味酱料
51028,51,调味,想为夹心奶油增添风味可以搭配什么？,少许香草籽或柠檬皮屑,挤入大量黄芥末酱,撒上一大把食盐颗粒,挤一管牙膏进去
