cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
香煎杂肉饭烹饪问题库,,,,,,,
210001,210,备料,制作香煎杂肉饭准备多种肉类时较合适的做法是？,将不同肉类分别清洗后再切配,把所有肉混在一起一次性冲洗,只清洗其中颜色较深的那种肉,把肉直接扔进泥水里浸泡
210002,210,备料,切配多种肉类时为避免串味砧板应如何使用？,生熟分开并及时清洗砧板,一块砧板切完所有肉都不清洗,切完一种肉用抹布随手擦一下接着切,直接把肉摊在脏地砖上切
210003,210,备料,用于香煎的肉块切配时大小应如何把握？,切成厚薄均匀便于受热的肉块,尽量切得越大越好更有满足感,全部切成薄如蝉翼的肉片,把肉胡乱撕成一堆碎渣
210004,210,备料,备料时面对不同质地的多种肉类应如何处理？,依据软硬分别改刀方便煎制,不论软硬一律切成相同的大块,只把最硬的肉单独处理其余不管,把肉冻成一整块冰坨直接备用
210005,210,备料,准备盖饭用的米饭时较合适的选择是？,选用蒸熟且粒粒分明的米饭,使用刚下锅还夹生的半熟米饭,使用泡得过软几乎成糊的米饭,抓一把生米直接铺在碗里
210006,210,备料,处理生肉前为保证卫生首先应当做什么？,洗净双手以及刀具和砧板,只用清水把手快速冲一下,戴上手套但手套本身并未清洗,用刚翻过垃圾的手直接抓肉
210007,210,备料,挑选用于香煎的肉类时应注意什么？,选择色泽正常气味新鲜的肉,挑选表面略微发黏但尚能用的肉,选用已临近保质期的陈旧冻肉,使用发臭变绿的腐败肉块
210008,210,备料,冷冻肉用于备料前合适的解冻方式是？,提前移到冷藏室中缓慢解冻,放在室温下敞开搁置一整天,泡进滚烫的热水里快速化开,用打火机对着冻肉烤化
210009,210,备料,切配肉类时去除多余筋膜的主要目的是？,让口感更嫩且煎制时更易熟透,单纯为了让肉看起来体积更小,只为减轻肉块的整体重量,把筋膜留下来当成摆盘装饰
210010,210,备料,备料阶段为多种肉类略作腌制较合适的是？,分别用少量盐和料酒抓匀略腌,把所有肉一起倒进浓盐水里久泡,只给其中一种肉腌制其余都不腌,往肉上倒满整瓶酱油泡一整夜
210011,210,备料,准备配料和米饭时台面应保持什么状态？,生熟食材分区摆放且台面整洁,生肉和熟饭随意堆放在同一处,各种食材集中码在一块案板上,台面上洒满血水和杂物垃圾
210012,210,备料,切好的多种肉类在下锅前应如何暂存？,按种类分类盛放避免交叉污染,全部混装在同一个碗里待用,敞口堆放在台面上长时间等待,直接堆进没有清洗的脏盆里
210013,210,烹饪,香煎杂肉饭中让肉块上色的关键操作是？,热锅后下肉煎出金黄焦香,冷锅就下肉再慢慢加热上色,全程用小火浸煎刻意避免变色,把肉放进水里煮到发白
210014,210,烹饪,香煎多种肉类时较合适的下锅顺序是？,先煎耐火难熟的肉再下易熟的肉,把所有肉一股脑同时倒进锅里,先煎最易熟的肉最后才下耐火的肉,把肉抛向空中再接住下锅
210015,210,烹饪,煎肉时为获得漂亮焦色应如何控制翻动？,一面煎定型上色后再翻面,下锅后立刻不停地快速翻炒,每隔几秒就翻动一次确保受热,用锅铲把肉砸扁后再翻面
210016,210,烹饪,香煎前在锅中放油较合适的做法是？,锅热后放适量油滑锅再下肉,冷锅就倒入大量油浸住肉块,全程完全不放油直接干煎,往锅里倒入洗洁精代替食用油
210017,210,烹饪,煎制多种肉类时火候过大容易出现什么问题？,外表焦糊而内部尚未煎熟,肉块整体发白久煎都不上色,肉汁被完全锁住外表毫无变化,锅里的肉块凭空消失不见
210018,210,烹饪,判断香煎肉块是否熟透较合适的方法是？,切开观察内部无血色且色泽均匀,只凭下锅的时间长短来判断,用手指按一下表面凭手感决定,贴着锅边听肉发出的声响
210019,210,烹饪,煎肉过程中锅内出水较多时应如何处理？,适当调大火力收干水分再煎香,直接盖上锅盖长时间焖煮,往锅里再加清水一起慢慢炖,把锅端起来对着电扇吹干
210020,210,烹饪,米饭与香煎肉混合翻拌时较合适的做法是？,米饭下锅后快速翻拌使其受热均匀,米饭倒入后长时间静置不去翻动,用锅铲反复用力把米饭压成饼,把米饭直接泼到锅外的台面上
210021,210,烹饪,香煎时为避免肉块粘锅较好的方式是？,热锅凉油并待肉定型后再翻动,冷锅冷油下肉就立即来回翻动,全程不停用铲子刮锅底防粘,往锅底涂一层蜡来防止粘锅
210022,210,烹饪,多种肉受热快慢不同时合适的处理是？,先熟的肉先盛出后熟的继续煎,不论生熟一直煎到全部焦黑,把已熟的肉一直留在锅里陪煎,把还半生的肉直接端上桌
210023,210,烹饪,香煎收尾阶段保持肉块香脆的关键是？,用大火快煎锁住焦香避免久煎回软,转小火长时间慢煎让肉更软烂,盖上锅盖焖一会让外皮变软,把煎好的肉浸入冷水里降温
210024,210,烹饪,烹饪完成后处理热锅与成品较合适的是？,关火后及时把饭菜盛出锅,关火后让饭一直留在热锅里捂着,不关火就转身去处理别的事,直接把热锅倒扣在桌上离开
