cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
炎国山水原液烹饪问题库,,,,,,,
230001,230,备料,吊制顶级高汤时选用何种禽类主料更专业？,选用饲养期较长的老母鸡呈味氨基酸更充足,选用速生肉鸡图其肉质鲜嫩,选用稚嫩的童子鸡取其清淡,随手拿一只腐败发臭的死鸡
230002,230,备料,为给原液提供肌苷酸类鲜味备料常加入什么？,富含肌苷酸的鸡骨与猪筒骨,大量纯淀粉以增加稠度,整袋白砂糖来提味,一把生锈铁钉添金属味
230003,230,备料,干海带表面附着的白霜应如何处理？,保留白霜不必搓洗它富含谷氨酸等呈味物质,把白霜反复搓洗到一点不剩,将海带久泡整夜直至彻底软烂,用塑料假海带替代真海带
230004,230,备料,干香菇为获取更多鸟苷酸风味宜如何复水？,先用冷水缓慢泡发再加热有利鸟苷酸生成,用滚烫沸水猛泡求其快速软化,干香菇不复水直接整朵下锅,把香菇浸入汽油里泡发
230005,230,备料,处理猪骨鸡骨去除血污的专业步骤是什么？,冷水下锅焯水撇净血沫后再用,直接用沸水冲淋一下便算干净,保留骨中血水不焯水以为增鲜,用洗洁精反复搓洗骨头
230006,230,备料,焯水飞水时食材下锅的水温讲究是什么？,冷水下锅随温度缓升逐步逼出血污,沸水下锅瞬间锁住内部血水,温水下锅随意而为不必讲究,放入冰水中浸着始终不加热
230007,230,备料,选用火腿增鲜时备料的专业处理是什么？,取咸鲜适中的火腿并刮去表面氧化油脂与杂质,直接将带霉斑的整块火腿下锅,用大量味精粉末替代火腿,拿一块塑料火腿模型充数
230008,230,备料,熬制清汤所用的红俏与白俏指的是什么？,鸡腿肉茸与鸡胸肉茸用以吸附杂质澄清汤体,红色与白色两种辣味酱料,红酒与白酒按比例的混合液,两块红白相间的彩色橡皮泥
230009,230,备料,选用赋香的茶叶时较专业的考量是什么？,择香气清雅的茶叶并控制用量以免单宁过苦,挑受潮霉变的陈年旧茶来用,放入大量浓茶渣只求味道厚重,用工业染料染色的假茶叶
230010,230,备料,为原液增添酒香备料时酒的选择宜如何？,选用风味醇和的黄酒少量备用,选用开封已久略带酸馊的料酒,倒入大量高度烈酒只图其冲,用工业酒精勾兑替代食用酒
230011,230,备料,熬制清澈汤底对水质有什么要求？,选用清洁软水有利于汤色清亮澄澈,选用浑浊生水以为矿物质更丰富,反复回锅多次煮沸的老水再用,直接取用沟渠里的污浊脏水
230012,230,备料,备料阶段在卫生上应注意什么？,生熟食材分开处理并保持台面整洁,将所有食材一并堆放节省空间,用切过生肉未洗的刀直接切熟料,把食材摊在地板上随意准备
230013,230,烹饪,吊制清澈高汤的火候核心是什么？,大火烧开后转文火维持似开非开的微沸,全程大火猛滚以求出味迅速,全程极小火几乎不见气泡翻动,用喷枪直接对着汤面炙烤
230014,230,烹饪,熬清汤为何忌讳长时间大火滚沸？,剧烈翻滚会使脂肪杂质乳化令汤变浑浊,大火滚沸能让汤色更快变清澈,猛火滚沸可把全部鲜味牢牢锁住,滚沸会使汤自动分层结成冰晶
230015,230,烹饪,撇去浮沫的正确时机与手法是什么？,汤将沸时浮沫上浮即用勺沿面轻撇干净,等浮沫全部沉底之后便不再理会,把浮起的沫子搅回汤中以为增味,直接伸手抓取汤面的滚烫浮沫
230016,230,烹饪,熬煮过程中对搅拌的处理原则是什么？,尽量少搅动以免汤体翻浑,全程不停地用力搅拌,每隔片刻便猛烈搅动一次,用电钻插入汤中高速搅打
230017,230,烹饪,清汤扫汤澄清的核心原理是什么？,肉茸受热凝固吸附悬浮杂质从而使汤清澈,肉茸会把汤体染成鲜艳红色,肉茸能让汤变得浓稠如同米粥,肉茸投入后会在锅里上下跳舞
230018,230,烹饪,扫汤时肉茸下锅的汤温应如何把握？,在汤温较低时下入再缓慢升温以充分吸附杂质,趁汤剧烈滚沸时一次性倒入肉茸,等汤完全冷透后才放入肉茸,先把肉茸点火烤焦再丢进汤里
230019,230,烹饪,反复多次扫汤吊制的目的是什么？,层层吸附杂质使汤色愈发清亮鲜醇,让汤越扫越浑浊以显浓厚,纯粹为了消磨时间毫无意义,只为把汤搅得溢出锅外
230020,230,烹饪,萃取充分呈味物质对熬煮时长有何要求？,以长时间文火慢炖充分萃取鲜味物质,只需猛火快煮片刻便能尽出其味,一直煮到汤汁收干结成焦块,下锅煮一分钟即刻关火
230021,230,烹饪,鲜味协同效应在熬制中如何体现？,谷氨酸与肌苷酸鸟苷酸共存时鲜味成倍增强,多种鲜味物质混在一起会彼此抵消,汤的鲜味仅取决于放盐的多少,鲜味全都来自汤里添加的色素
230022,230,烹饪,防止汤底糊锅的合理做法是什么？,选用厚底锅文火慢炖并避免食材紧贴锅底,改用薄铁皮锅以大火猛烧逼味,把食材死死压在锅底始终不动,中途倒入大量细沙以防糊底
