cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
蒜香壳虾塔帕斯烹饪问题库,,,,,,,
90001,90,备料,制作蒜香壳虾塔帕斯时挑选鲜虾应注意什么？,选用虾壳完整有光泽的新鲜活虾,选用虾壳略发暗但弹性尚可的虾,选用冷冻后稍有解冻渗水的虾,选用已经发黑发臭的腐败虾
90002,90,备料,处理鲜虾去除虾线较合适的做法是？,用牙签从虾背第二节挑出黑色虾线,从虾头处用力一拉把虾线整根抽出,直接剥开整只虾壳再取出肠线,把虾整只丢进水里指望虾线自己掉出
90003,90,备料,这道带壳料理处理虾时虾壳应如何对待？,保留完整虾壳只做清洗与修剪,剥去大部分虾壳只留尾部一节,把虾壳全部剥净只用光溜的虾仁,把虾壳砸成碎渣再混进锅里
90004,90,备料,备料时清洗鲜虾的合适方式是？,用流动清水轻轻冲洗虾身表面,长时间浸泡在水盆中反复揉搓,只用厨房纸擦一擦完全不下水,用滚烫开水把虾整只烫一遍再洗
90005,90,备料,准备蒜片时较为合适的处理是？,把大蒜剥皮后切成厚薄均匀的薄片,把大蒜整瓣不去皮直接拍裂,把大蒜随意剁成大小不一的碎块,把发芽长霉的蒜直接切来用
90006,90,备料,这道伊比利亚小食选用的油较合适的是？,风味浓郁的特级初榨橄榄油,气味偏淡的精炼调和植物油,冷藏后已经凝固成块的黄油,颜色浑浊且发出哈喇味的旧油
90007,90,备料,备料时为增添鲜辣口感应准备什么？,洗净的干红辣椒或新鲜小辣椒,提前泡软的一整把麻味花椒粒,随手抓来的几颗整粒黑胡椒,一管挤出来的鲜红色颜料
90008,90,备料,处理鲜虾后对过长的虾须虾脚应如何处理？,用厨房剪刀修剪掉过长的虾须虾脚,保留全部虾须虾脚完全不作修剪,连同虾头一起整个剪掉丢弃,拿明火把虾须直接燎个精光
90009,90,备料,备料阶段佐食的面包应如何准备？,把法棍切成厚度均匀的面包片备用,把面包随手撕成大小不一的碎块,选用已经放硬掉渣的隔夜陈面包,用长出绿毛的发霉面包来佐餐
90010,90,备料,处理好的鲜虾在下锅前应保持什么状态？,沥干虾身表面多余的水分备用,带着大量水分直接放在一旁待用,继续泡在水里直到要下锅才捞出,用湿毛巾把虾裹得严严实实闷着
90011,90,备料,备料时所用的砧板和刀具应保证什么？,清洗干净并做到生熟分开使用,用切过其他食材的刀简单擦一下,把所有食材都堆在同一块板上处理,用沾着泥土的脏砧板直接切
90012,90,烹饪,制作蒜香壳虾时炼蒜油的合适做法是？,冷油下蒜片用小火慢慢煸出香味,等油大量冒烟后再倒入蒜片,把蒜片和鲜虾同时丢进冷油里,直接把蒜片扔进空锅里干烧
90013,90,烹饪,煸炒蒜片时火候应如何把握？,保持小火让蒜片缓缓转为金黄,全程开大火快速把蒜片逼香,时大时小随意来回调节火力,开到最大火把蒜片烧成焦炭
90014,90,烹饪,蒜片煸到什么程度时较适合下虾？,蒜片边缘微微金黄香气四溢时,蒜片刚刚下油还完全发白时,蒜片已经焦黑发苦冒烟时,蒜片彻底烧成黑灰碎末时
90015,90,烹饪,鲜虾下锅后判断翻面时机较合适的是？,贴锅一面虾壳变红卷曲时翻面,虾刚一下锅就立刻不停地翻动,固定计时三十秒到点准时翻面,等虾整只煎到焦黑后才翻面
90016,90,烹饪,干辣椒应在什么时候放入较合适？,随蒜片一同入油用小火煸出辣香,等虾完全煎熟后才撒上辣椒,在油刚倒进冷锅时就先放辣椒,把辣椒整把堆在锅中央不去翻动
90017,90,烹饪,煎制带壳虾时油量应如何把握？,油量约没过蒜片让虾半煎半浸,只滴几滴油在锅里干煎虾身,倒入大量油把虾整只油炸透,完全不放油直接干锅烧虾
90018,90,烹饪,这道料理判断虾是否熟透可以看什么？,虾壳整体转红且虾肉收紧弯曲,只凭虾下锅的时间长短来判断,把虾捞出掰开看一眼再放回锅,用尺子量一量虾弯曲的角度
90019,90,烹饪,煎虾过程中火候过大容易出现什么问题？,蒜片焦糊发苦而虾外焦里生,虾肉久煎不熟始终保持发白,蒜油过早冷却下来凝固结块,鲜虾会自己从锅里蹦跳出来
90020,90,烹饪,想让蒜香充分融入油中较好的方式是？,低温慢煸让蒜味缓缓释放到油里,高温猛火快炒迅速逼出蒜味,把蒜片全部捞出只留下清油,往锅里倒满清水把蒜片煮烂
90021,90,烹饪,煎好壳虾后对锅中的蒜油应如何处理？,保留蒜油一同盛出用来佐蘸面包,把锅里的蒜油全部倒掉只留虾,再补一大锅清水把蒜油稀释,把蒜油直接倒进下水道冲走
90022,90,烹饪,烹饪完成关火后较合适的做法是？,及时盛出避免余温把虾煎老,关火后让虾长时间留在热锅里,不关火转身就去做别的事情,把滚烫的热锅直接扣在桌上离开
90023,90,调味,蒜香壳虾塔帕斯调味时盐应如何添加？,少量多次边尝味边调整咸淡,一次性按大份量倒入足量的盐,全程完全不放盐只靠蒜味提味,把盐换成等量的白砂糖来放
