cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
提取脂凝晶烹饪问题库,,,,,,,
214001,214,备料,提炼脂凝晶前挑选油脂原料时应选用什么状态的原料？,新鲜且没有酸败气味的油脂原料,略有陈味但尚未明显变质的原料,接近保质期但外观仍正常的原料,已经发臭长霉的腐败油脂
214002,214,备料,备料阶段为保证卫生首先应当做什么？,洗净双手并消毒所用器具,只用清水快速冲一下双手,戴上手套但省去洗手步骤,用刚碰过垃圾的手直接操作
214003,214,备料,准备熬炼用的油脂原料时合适的预处理方式是？,切成大小均匀的小块便于受热,保持整块直接下锅熬炼,随手切成厚薄不一的块状,把原料砸成稀烂的肉泥
214004,214,备料,原料中混有水分时较合适的处理是？,尽量沥干表面多余水分再熬炼,保留少量水分一起熬炼无妨,额外加些清水帮助原料受热,把原料整个泡进水盆里
214005,214,备料,选择油脂原料时较为关键的判断依据是？,气味正常且色泽自然没有哈喇味,颜色略深但闻起来变化不大,表面稍有黏腻但还算新鲜,已经氧化发黄并散发刺鼻味
214006,214,备料,备料时盛放油脂的容器应满足什么条件？,洁净干燥且耐高温不易反应,只用清水冲洗过仍带水珠的容器,借用刚装过其他食材未洗的容器,沾满污渍且已经生锈的破容器
214007,214,备料,原料在熬炼前的暂存温度应如何把握？,低温冷藏保存以防氧化变质,常温敞口放置一段时间也可,放在温热的灶台旁边暂存,直接丢在闷热潮湿的角落
214008,214,备料,过滤油脂用的滤网在使用前应保证什么？,洁净无残渣且保持干燥,用抹布随手擦一下即可,只快速过一遍清水便使用,滤网上还粘着上次的油垢
214009,214,备料,备料阶段原料的取用量应如何确定？,按所需成品分量适量取用,凭手感多取一些以防不够,一次取出双倍分量备着,把整箱原料全部倒出堆着
214010,214,备料,想去除原料表面杂质时较合适的做法是？,仔细清理掉血污与杂质碎屑,只把明显的大块杂质挑走,简单冲洗一下便不再处理,把带泥带毛的原料直接下锅
214011,214,备料,准备添加的辅料应保持什么状态？,干燥洁净且没有受潮结块,略微受潮但仍能勉强使用,气味已经变淡的陈年辅料,混进了灰尘与虫蛀的辅料
214012,214,备料,完成备料后操作台面应保持什么状态？,整洁有序且原料分类摆放,原料与工具混堆在一处待用,原料集中堆放在台角不分类,台面洒满污水与垃圾杂物
214013,214,烹饪,熬炼提取油脂时温度应如何控制？,用中小火低温慢慢熬炼出油,先用大火猛攻再转小火,全程保持大火快速出油,用喷枪直接烧到冒黑烟
214014,214,烹饪,熬炼过程中油温过高会出现什么问题？,油脂氧化焦糊并产生有害物质,出油速度只是略微变慢一些,油脂颜色仅稍稍变浅一点,整锅油脂会凭空消失不见
214015,214,烹饪,熬炼时为防止原料粘底焦糊应如何操作？,不时轻轻搅动使受热均匀,全程静置不动等待出油,只在最后阶段搅动一次,盖紧锅盖完全不去查看
214016,214,烹饪,油脂熬出后分离固体残渣的合适方法是？,趁热用滤网过滤掉油渣,等油完全冷却凝固后再过滤,把油渣留在油中一并保存,用手直接把滚烫油渣捞起
214017,214,烹饪,想把油脂进一步浓缩时较合适的方式是？,低温慢慢蒸发掉多余水分,大火猛烈沸腾快速蒸干,直接加入面粉吸收水分,把油倒进微波炉长时间猛加热
214018,214,烹饪,判断油脂熬炼程度是否合适可以观察什么？,油渣呈金黄而油液清澈,只凭下锅熬炼的时长判断,油渣开始发黑发苦时正好,贴着锅边听油的声响判断
214019,214,烹饪,让浓缩油脂凝结成型时温度应如何处理？,缓慢均匀降温使其细腻结晶,立即放入冰柜急速冷冻,保持高温让其久久不凝,浇上冷水猛地冲淋降温
214020,214,烹饪,熬炼时锅中混有水分容易引发什么？,油花四处飞溅且容易烫伤,油温会迅速升高到过头,油脂颜色会立刻变得很深,整锅油会瞬间结成冰块
214021,214,烹饪,控制凝结过程中脂肪晶体质地的关键在于？,平稳控温让晶体细腻均匀,随意大幅升降温度即可,温度压得越低凝结越好,边凝结边用力捶打油脂
214022,214,烹饪,熬炼过程中应如何监测油温？,用温度计实时测量并及时调整,凭经验目测大致温度就行,把手靠近锅面感受热度判断,完全不管温度任其变化
214023,214,烹饪,油脂加热超过烟点会产生什么？,冒出油烟并生成刺激性有害物,油脂香味会变得更加浓郁,油脂营养价值会大幅提升,油锅会自动熄灭掉炉火
214024,214,烹饪,凝结成型完成后较好的脱模方式是？,待充分凝固后平稳取出成型,趁油脂还半软时强行倒出,刚凝结表层就急着脱模,用力把模具摔向地面磕出
214025,214,调味,为脂凝晶调味时盐的用量原则是？,少量多次边尝边慢慢调整,按食谱一次性足量加入,先放正常量再随口味补加,把盐换成等量的洗衣粉
214026,214,调味,调配营养配比时较合理的做法是？,按膳食需求均衡搭配各类营养,只一味追求热量越高越好,把所有营养素都加到最大量,全凭喜好随意乱加一通
214027,214,调味,想延缓油脂氧化酸败可适量添加什么？,少量天然抗氧化的维生素E,多加一些食盐帮助防腐,添入大量糖分延长保存,滴入几滴机械润滑油
