cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
正圆月烹饪问题库,,,,,,,
36001,36,备料,制作正圆月时较合适的云腿火腿应如何挑选？,选用肥瘦相间气味醇正的优质宣威火腿,挑选几乎全是瘦肉的火腿部位,选用边角略干但尚能用的火腿,捡来已经发黏变臭的霉变火腿
36002,36,备料,云腿口味偏咸时备料阶段较好的去咸处理是？,切块后焯水或浸泡以减去部分盐分,直接原样使用不作任何处理,再额外撒上一层盐继续腌渍,泡进满是泥沙的脏水里
36003,36,备料,处理云腿火腿馅时火腿通常应切成什么状态？,切成大小均匀的小丁,留作整块直接包入饼中,胡乱剁成稀烂的肉泥,连骨带肉整条塞入
36004,36,备料,云腿月饼馅料中用于吸附油脂的熟粉应如何准备？,把面粉用小火炒熟炒香备用,直接使用未经处理的生面粉,把面粉用水调成稀面糊,抓一把受潮结块的霉面粉
36005,36,备料,制作酥皮所需的猪油较理想的状态是？,室温下软化至膏状方便揉和,刚从冷冻室取出的坚硬油块,已经哈喇变味的陈年猪油,混进了沙石的脏油渣
36006,36,备料,准备制作水油皮时需要备齐的基础材料是？,面粉猪油清水与少许糖,只用面粉和清水即可,单纯一团干面粉就够,把面粉换成等量的沙土
36007,36,备料,制作油酥时较为正确的用料组合是？,面粉与猪油按比例搓和,面粉加入大量清水调和,只用清水不加任何油脂,用泥巴代替面粉搓团
36008,36,备料,云腿馅讲究咸甜适口备料时常搭配什么来平衡咸味？,适量的白糖与蜂蜜,再加上一大把食盐,大量的酸味白醋,一整瓶机械润滑油
36009,36,备料,开酥用的擀面杖与案板使用前应保证什么？,干净干燥没有残留杂质,只用湿抹布草草擦一下,沾着上次的面渣继续用,糊满油污和厚厚灰尘
36010,36,备料,若要在烤前为饼面增色备料时可准备什么？,新鲜鸡蛋取出蛋黄打散,放置多日已变质的鸡蛋,捡来破壳渗液的坏蛋,用颜料兑水冒充蛋液
36011,36,备料,为使酥皮细腻面粉在备料时较好的处理是？,过筛去除结块与杂质,直接倒出整袋不作处理,故意混入一些粗砂,掺进碾碎的小石子
36012,36,备料,备料时对各种材料用量较稳妥的做法是？,按配方比例称量取用,全凭手感随意抓取,担心不够而成倍多取,把所有材料全倒进盆里
36013,36,烹饪,揉制水油皮时面团达到怎样的程度较为合适？,揉至光滑柔软并能拉出薄膜,稍微成团仍带干粉即可停手,只随意搅拌几下就拿去用,揉到面团发黑发臭为止
36014,36,烹饪,制作油酥面团时较正确的操作是？,将面粉与猪油充分搓擦均匀成团,只把两者轻轻一碰就分开,加入大量清水搅成稀糊,用力摔打到四处飞溅
36015,36,烹饪,水油皮与油酥分别和好后通常应如何处理？,盖上湿布静置松弛片刻,立刻拿来用力擀压开,放进冰箱冷冻至完全变硬,敞着放任其风干开裂
36016,36,烹饪,正圆月酥皮的开酥关键在于如何处理两种面团？,用水油皮包住油酥再擀卷成层,把两团面随意揉成一整团,只用水油皮完全不放油酥,把油酥单独烤成一块饼
36017,36,烹饪,为形成层层松脆的酥皮擀卷时较好的做法是？,擀成长片后卷起再重复一两次,只草草擀一下就立刻包馅,反复擀压几十次直到出筋,把面团擀穿成一张破网
36018,36,烹饪,把云腿馅包入酥皮时应注意什么？,收口捏紧避免漏馅露底,随手一捏留着一个大口,把馅料堆在酥皮外面,捏成漏底的破皮再包
36019,36,烹饪,正圆月入炉前对烤箱较合适的处理是？,提前预热到所需温度,冷炉直接放入生坯,边烤边随意调高调低温度,根本不开火就空放着
36020,36,烹饪,烘烤云腿月饼时较为合适的火候是？,中高温烘烤至表面焦黄,全程超高温把表面烤成炭,始终用极低温几乎烤不熟,用明火直接灼烧饼面
36021,36,烹饪,判断正圆月是否烤好较可靠的方法是？,观察表面呈均匀焦黄且酥皮定型,只看计时器一到点就取出,凭烤箱发出的声响来判断,隔着高温直接用手去摸饼心
36022,36,烹饪,烘烤过程中火候过大容易导致什么问题？,表皮焦糊而内馅尚未热透,饼坯始终雪白迟迟不上色,酥皮层次反而格外分明,月饼凭空消失不见踪影
36023,36,烹饪,为避免酥皮在烘烤时破裂露馅可以怎么做？,包馅时收口严实并适度松弛,把酥皮尽量擀得越薄越好,在饼面上多戳几个大洞,用力把饼坯拍扁压瘪
36024,36,烹饪,云腿月饼出炉后较合适的处理是？,移至晾架上自然冷却,趁滚烫立刻堆叠在一起,留在烤箱里继续高温焖着,直接浇上冷水强行降温
36025,36,调味,正圆月的云腿馅追求怎样的风味基调？,咸甜适中突出火腿醇香,一味追求咸到发苦,调得越甜腻越好,弄成又苦又辣的怪味
36026,36,调味,调配云腿馅时若火腿偏咸较好的补救是？,适当增加糖量并减少火腿用量,再加入更多的食盐,直接淋上一大勺生抽,倒进半瓶老陈醋
36027,36,调味,云腿馅中加入蜂蜜主要起到什么作用？,增添润泽与回甜并调和咸味,让馅料变得又干又硬,使味道变得发酸发涩,把馅料染成刺眼颜色
