cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
卷心果蔬沙拉烹饪问题库,,,,,,,
2001,2,备料,制作卷心果蔬沙拉时应选用哪种状态的卷心菜？,叶片紧实色泽鲜亮的卷心菜,外层略有蔫叶但内里尚新鲜的卷心菜,切开后已放置过一阵的半颗卷心菜,已经腐烂发黑渗出汁水的卷心菜
2002,2,备料,清洗卷心菜等蔬菜时较为合适的做法是？,用流动清水仔细冲洗干净,只把蔬菜放进水盆里短暂浸一下,只冲洗外层叶片内层就不管了,用洗洁精反复揉搓蔬菜表面
2003,2,备料,备料时为保证卫生首先应当做什么？,洗净双手与所用刀具砧板,只用清水把砧板随便冲一遍,操作前戴上手套却不洗手,直接用刚摸过地面的手操作
2004,2,备料,挑选搭配沙拉的番茄时较合适的选择是？,色泽红润质地饱满的新鲜番茄,表皮略有皱缩但仍可勉强用的番茄,熟过头已经发软的番茄,已经长霉渗水的烂番茄
2005,2,备料,准备生菜等绿叶菜时合适的处理方式是？,摘去老叶后洗净并沥干水分,整棵不摘叶直接冲一下水,只把明显的黄叶丢掉就好,连根带泥直接撕碎使用
2006,2,备料,备料阶段需要准备的基础工具是？,干净的菜刀与砧板,只准备一把刀在台面上直接切,借用刚切过生肉未洗的砧板,用生锈卷刃的破旧菜刀
2007,2,备料,处理黄瓜前为保证口感应先做什么？,洗净表皮并切去两端,不洗就直接削皮再切,只用手抹一下表面的灰尘,把黄瓜在地上滚一圈再切
2008,2,备料,备料时若蔬菜表面残留水珠应如何处理？,用厨房纸或沥水篮充分沥干,带着水珠不去理会直接切配,凑近用嘴把表面水珠吹干,把蔬菜重新泡进水里放着
2009,2,备料,想增添口感时备料阶段可额外准备什么？,洗净的胡萝卜或紫甘蓝,前一天就切好敞放的蔬菜,从冰箱角落翻出的剩菜叶,没有清洗的带泥蔬菜
2010,2,备料,切配蔬菜的刀具使用前应保证什么？,刀面干净且没有异味,只用清水快速冲一下刀,用抹布随手擦一擦刀面,刀上还沾着洗洁精泡沫
2011,2,备料,备料时各种蔬菜的取用量应如何把握？,按食用人数适量取用,凭手感多取出一些备用,担心不够而取出双倍的量,把整箱蔬菜全部拆开堆着
2012,2,备料,完成备料后台面应保持什么状态？,整洁有序食材分类摆放,食材一股脑集中堆在一处,工具和食材混放在同一区域,台面上洒满污水和菜叶
2013,2,烹饪,处理卷心菜时为获得清爽口感较好的切法是？,切成粗细均匀的细丝,随手切成大小不一的厚块,用手把叶片随意撕成大片,整片叶子不切就直接拌
2014,2,烹饪,想让卷心菜丝更加爽脆可以怎么做？,切丝后浸入冰水中片刻再沥干,切丝后放进温水里泡到发软,切好后敞着久放让它自己回软,把菜丝丢进锅里煮上一会
2015,2,烹饪,拌制沙拉前蔬菜为什么要充分沥干水分？,避免多余水分稀释味道并影响口感,只是图个习惯其实没什么作用,为了让蔬菜看起来更油亮一些,为了让蔬菜彻底脱水变成干菜
2016,2,烹饪,切番茄时为减少出水较合适的做法是？,去掉多余瓤籽后再切成小块,连瓤带籽整个切碎拌进去,切好后用力挤压出大量汁水,把番茄整个泡进水里再切
2017,2,烹饪,想去除卷心菜的部分生涩味可以怎么处理？,用少许盐轻抓静置后挤去多余水分,用大量盐长时间腌到大量出水,用滚烫热水把菜丝整个烫熟,倒满一瓶醋把菜丝浸泡半天
2018,2,烹饪,各种蔬菜混合拌制时较合适的做法是？,把大小相近的食材一起轻柔拌匀,用力反复揉搓蔬菜想让它入味,把大块和细丝胡乱堆在一起,把蔬菜捏成紧实的一团再拌
2019,2,烹饪,处理生菜叶时为保持脆嫩较好的方式是？,用手撕成适口大小而不用刀切,用刀把生菜切成极细的丝,切好后用力挤压去掉水分,把生菜丢进锅里翻炒一下
2020,2,烹饪,拌沙拉所用的容器应满足什么条件？,干净干燥且容量足够翻拌,用刚洗完还在滴水的小碗,用刚装过生肉未洗的盆,用沾满陈年油污的脏锅
2021,2,烹饪,想让各种食材口感协调切配时应注意什么？,尽量把食材切得大小相近,把所有食材都切得越碎越好,把食材切成差别很大的形状,把食材整个不切就直接堆放
2022,2,烹饪,拌制时为避免蔬菜出水过多应注意什么？,临近食用时再拌入并尽快享用,很早就提前拌好放在一旁等,拌好后长时间敞放着不去管,拌好后整盆浸在水里保存
2023,2,烹饪,处理紫甘蓝等易染色蔬菜时合适的做法是？,单独切配避免汁水染到其他食材,和浅色蔬菜一起切随意混放,切好后长时间浸泡让颜色化开,故意把它的汁水抹到所有食材上
2024,2,烹饪,拌沙拉时动作上较合适的是？,自下而上轻柔翻拌使其均匀,用力快速搅打到食材碎裂,只拌表面一层不去管底部,用手把食材使劲攥成团
2025,2,调味,调制油醋汁时油与醋较常见的搭配比例约为？,油三醋一左右再按口味微调,醋三油一以刻意突出酸味,完全不加油只用满满一碗醋,直接倒一整瓶醋浸泡蔬菜
