cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
黑豆茶烹饪问题库,,,,,,,
70001,70,备料,制作黑豆茶时应挑选哪种状态的黑豆？,颗粒饱满色泽乌亮的黑豆,表皮略有皱缩但仍干燥的黑豆,存放略久但没有霉味的黑豆,已经发霉长毛的黑豆
70002,70,备料,清洗黑豆之前应当先做什么？,拣去混入的杂质与坏豆,大致挑一遍就直接下锅,只把表面的浮灰吹掉,把黑豆扔到地上滚一圈
70003,70,备料,清洗黑豆较为合适的方式是？,用清水反复淘洗至水变清澈,只用清水快速冲一下表面,在水里简单搅两下就捞出,用洗洁精反复揉搓黑豆
70004,70,备料,洗净后的黑豆在干炒之前最好怎么处理？,沥干表面多余的水分,带着大量水珠直接下锅,只稍微甩两下就立刻炒,把湿豆塞进冰箱冻成冰块
70005,70,备料,挑选黑豆时遇到瘪瘦或虫蛀的豆粒应如何？,挑拣出来丢弃不用,混在好豆中一起使用,觉得可惜仍留着备用,拿它们去钉墙上的钉子
70006,70,备料,备料阶段准备的炒锅应保持什么状态？,干净干燥没有油污水渍,简单冲一下还带着水珠,沿用上次未洗的脏锅,锅里还盛着昨天的剩菜汤
70007,70,备料,准备煮泡黑豆茶的水较为合适的是？,洁净的饮用水,久置一天的隔夜凉白开,反复烧开多次的千滚水,浑浊带泥的脏水
70008,70,备料,备料时黑豆的取用量应如何把握？,按饮用人数适量取用,凭手感多抓一把备着,担心不够而取出双倍,把整袋黑豆全部倒出来
70009,70,备料,处理黑豆所用的容器使用前应保证什么？,洁净无异味无残留,用清水随便涮一下即可,用抹布随手擦一擦内壁,容器里还沾着洗洁精泡沫
70010,70,备料,备料时若想让豆香更足可以额外准备什么？,一口受热均匀的厚底锅,一口又薄又轻的单层锅,一口边缘破损的旧铁锅,一把用来翻土的铁铲
70011,70,备料,完成备料后操作台面应保持什么状态？,整洁有序食材分类摆放,食材和杂物混堆在一处,工具随手乱放在台面上,台面上洒满污水和垃圾
70012,70,烹饪,黑豆干炒出香时火候应如何控制？,用小火慢慢翻炒,先大火爆炒再转小火,全程用大火快速炒制,用喷枪直接把豆子烧焦
70013,70,烹饪,干炒黑豆时为受热均匀应如何操作？,不停翻动让豆子均匀受热,偶尔翻一下大多时候不管,铺满整锅一动不动地干烧,把豆子抛向空中再接住
70014,70,烹饪,判断黑豆是否炒到位较合适的依据是？,表皮裂开并散发浓郁豆香,只凭下锅后的固定计时,看豆子整体颜色毫无变化,贴着耳朵听豆子的歌声
70015,70,烹饪,干炒过程中火太大容易出现什么问题？,外表焦糊发苦而内里未透,豆子久炒不裂迟迟没有香味,豆香尚未出来豆子已回软,黑豆会凭空消失不见
70016,70,烹饪,炒香后的黑豆要泡出茶味较合适的做法是？,用滚烫的热水冲泡或煮沸,用常温凉水浸泡片刻,用温吞的水草草冲一下,把黑豆泡进冰镇汽水里
70017,70,烹饪,煮制黑豆茶时火候较为合适的是？,水开后转小火慢煮出味,始终保持大火猛烈滚沸,水还没热就关火等着,把锅架在火上后人就离开
70018,70,烹饪,想让豆香充分释放煮泡时间应如何？,给足时间让豆香慢慢浸出,刚下豆就立刻倒出饮用,只泡极短一瞬便急忙滤出,连煮三天三夜直到烧干
70019,70,烹饪,干炒黑豆时火候过小会怎样？,久炒不出香味豆子发软,豆子表面瞬间焦黑发苦,豆香立刻浓烈四处弥漫,豆子会自己跳出锅外
70020,70,烹饪,冲泡黑豆茶所用的热水温度较合适的是？,接近沸腾的滚烫热水,微微温热的温吞水,刚从冰箱取出的冷水,滚烫到能熔化金属的岩浆
70021,70,烹饪,煮黑豆茶时为避免水分熬干应注意什么？,留意水量适时补水或关火,完全不看任凭它一直煮,中途走开做别的事不理会,故意把水全部熬干见底
70022,70,烹饪,黑豆茶煮泡完成后应如何处理？,及时关火准备过滤盛出,关火后让茶长时间留在锅里,不关火就转身去忙别的,把整锅热茶直接扣在桌上
70023,70,调味,黑豆茶若想增添一丝甜味可以加入什么？,少量冰糖或蜂蜜,大量白砂糖搅到极甜,满满几勺炼乳调成奶味,一整管牙膏挤进茶里
70024,70,调味,给黑豆茶调味时较稳妥的原则是？,清淡为主突出天然豆香,加得越浓越甜越好,把各种调料都加一点,加到齁甜难以下咽为止
70025,70,调味,想保留黑豆茶醇厚豆香调味时应注意？,少量多次边尝边调整,一次性加入大量糖分,凭感觉随意倒入甜味料,闭着眼睛胡乱乱撒一通
70026,70,调味,黑豆茶若想增添温润口感可以搭配什么？,少许红枣或桂圆同煮,一大把辣椒一起熬煮,浇上浓重的酱油提味,滴入几滴机械润滑油
70027,70,调味,调味时发现黑豆茶味道偏淡较好的补救是？,适当延长煮泡时间让味更浓,立刻倒入大量调味料,一次加足糖把味道压过去,倒进一整瓶醋泡着
70028,70,调味,黑豆茶想要无负担的清饮风味应如何调味？,不额外加糖只取本味,加入少许奶精增香,调入一点果味糖浆,拌入一大勺食盐
