cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
炭烤沙虫腿烹饪问题库,,,,,,,
1001,1,备料,炭烤沙虫腿备料时应挑选怎样的沙虫腿肉？,肉质紧实色泽正常的新鲜腿肉,略带冰晶但尚可解冻的腿肉,颜色稍暗但气味正常的腿肉,已经发黏散发臭味的腐坏腿肉
1002,1,备料,备料前为保证卫生首先应当做什么？,洗净双手并清洁所用器具,只用清水快速冲一下双手,戴上手套但不清洗器具,用刚摸过地面的手直接处理
1003,1,备料,处理冷冻沙虫腿肉较合适的解冻方式是？,提前置于冷藏室缓慢解冻,室温下长时间敞开放置解冻,泡在温水里加快解冻速度,放进沸水锅里直接煮化冰块
1004,1,备料,备料时清洗沙虫腿肉应注意什么？,用流动清水冲净表面杂质,放在水盆里长时间浸泡,简单用湿布擦拭一下表面,用洗洁精反复揉搓肉块
1005,1,备料,将沙虫腿肉切块时较合适的做法是？,切成大小均匀适口的块状,凭手感随意切成大小不一的块,尽量切得越大越好方便穿串,剁成碎泥再勉强捏成团
1006,1,备料,备料阶段穿串使用的扦子应保持什么状态？,干净且没有毛刺的洁净扦子,上次用过简单擦拭的旧扦子,略有弯曲但还能穿肉的扦子,沾满锈迹和污垢的破扦子
1007,1,备料,处理腿肉上多余的筋膜时应如何？,用刀仔细剔除影响口感的硬筋,保留全部筋膜不作处理,只挑去表面最大的一两根筋,连肉带筋一起剁烂混在一起
1008,1,备料,为让炭烤腿肉更入味备料时可以怎么做？,提前用基础调料腌制片刻,现切现烤完全不作腌制,腌好后立刻下炭火来不及入味,把肉泡进一整瓶酱油里浸透
1009,1,备料,备料时所用的菜刀与砧板应如何？,保持干净并生熟分开使用,一块砧板从头到尾不换着用,借用刚切过其他食材未洗的砧板,直接在落满灰尘的台面上切肉
1010,1,备料,挑选炭烤用的木炭时较合适的是？,干燥结实无异味的优质木炭,略微受潮但还能点着的木炭,掺有少量碎屑的廉价木炭,喷过油漆散发刺鼻气味的废木
1011,1,备料,备料时腿肉的取用量应如何把握？,按食用人数适量取用,凭感觉多取出一些备着,担心不够而取出双倍的量,把整批腿肉全部解冻摊开
1012,1,备料,完成备料后操作台面应保持什么状态？,整洁有序食材分类摆放,食材一股脑堆在一处待用,工具与生肉混放在同一区域,台面洒满血水和肉屑无人清理
1013,1,烹饪,炭烤沙虫腿开烤前木炭应处理到什么程度？,烧至表面泛起白灰火势稳定,刚点着仍冒黑烟时就放肉,等火苗蹿得最旺时立刻开烤,木炭还是冷的就把肉架上去
1014,1,烹饪,炭烤时腿肉与炭火的距离应如何把握？,保持适中距离让肉受热均匀,尽量贴近炭火加快烤熟,离得很远只靠余温慢慢烘,直接把肉埋进炭火堆里烤
1015,1,烹饪,炭烤过程中什么时候给腿肉翻面较合适？,一面烤至上色微焦时翻面,固定每隔十秒就翻动一次,等一面完全烤黑后再翻面,全程不翻面只烤朝下那面
1016,1,烹饪,想让炭烤腿肉受热均匀应如何操作？,适时翻动让各面交替受热,只把朝下一面反复烤透,把肉串斜插着只烤一头,把肉串竖立着插在炭灰里
1017,1,烹饪,炭烤时油脂滴落引起明火窜烧应如何处理？,将肉串移开火焰或稍微调整位置,不去理会任由火焰持续舔烧,立刻往炭火上泼一瓢水灭火,直接用嘴对着明火使劲吹
1018,1,烹饪,判断炭烤腿肉是否熟透较合适的方法是？,切开查看内部无生红且汁水清澈,只凭架上炭火的时间长短判断,看表面是否已经烤出焦黑色,贴着耳朵听肉串发出的声响
1019,1,烹饪,炭烤过程中火力过大容易出现什么问题？,外表焦糊而内里仍未烤熟,腿肉整体始终偏白难以上色,肉汁过早大量流失变得干柴,肉串会凭空消失不见踪影
1020,1,烹饪,想得到有嚼劲又不柴的口感炭烤时应如何？,控制火候适度烤制锁住肉汁,大火长时间猛烤到彻底干硬,小火慢烘到肉质回软发韧,把腿肉放进水里煮熟再说
1021,1,烹饪,炭烤时炭火温度过低会怎样？,腿肉久烤不上色口感发柴发韧,腿肉表面瞬间焦黑发苦,肉汁立刻全部蒸发流干,肉串会自己从炭架上跳走
1022,1,烹饪,炭烤时为避免外焦内生较好的做法是？,中等火力耐心翻烤至内外均熟,猛火快烤只追求表面焦香,盖严焖烤长时间到肉质发软,把肉串塞进炭火里闷烧
1023,1,烹饪,炭烤过程中扇风的作用主要是什么？,调节炭火旺度并吹走多余烟灰,让烟灰更多地附着在肉上,把火彻底扇灭以降低温度,把炭灰扇得满桌满地都是
1024,1,烹饪,炭烤完成后应如何处理成品与炭火？,取下肉串并妥善熄灭余下炭火,关注成品却放任炭火自行燃烧,不熄炭火就直接离开去做别的事,直接把滚烫炭块倒在桌面上走开
1025,1,调味,炭烤沙虫腿较为经典的提味香料是什么？,适量孜然粉,大量花椒粉,少许五香粉,满满一勺白砂糖颗粒
