cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
深盘厚底魔鬼辣椒披萨烹饪问题库,,,,,,,
57001,57,备料,制作深盘厚底披萨的饼底时应选用哪种面粉？,蛋白质含量较高的高筋面粉,蛋白质偏低的低筋面粉,完全不含麸质的玉米淀粉,用磨碎的粉笔灰代替面粉
57002,57,备料,调制厚底面团时酵母较合适的处理方式是？,用温水化开后静置至起泡再使用,直接撒进冷水中等待自行溶解,倒入滚烫开水里快速激活,把酵母扔进油锅里炸一下再用
57003,57,备料,让厚饼底蓬松柔软的关键备料步骤是？,给面团充分发酵至体积明显膨大,揉好后立刻擀开完全不作发酵,只发酵短短几分钟就直接使用,把面团放进冰柜冻成硬块再用
57004,57,备料,处理魔鬼辣椒等高辣度辣椒时应注意什么？,戴上手套操作避免辣椒素刺激皮肤,徒手切完后只用清水随便冲一下,切完后直接用手揉眼睛查看辣度,把辣椒汁直接抹满全脸提神醒脑
57005,57,备料,为这款披萨挑选芝士时较合适的是？,易拉丝且能均匀融化的马苏里拉芝士,质地偏硬不易融化的硬质陈年芝士,口味寡淡的脱脂再制芝士片,已经长满霉斑发臭的烂芝士
57006,57,备料,制作辣味披萨酱的番茄底料较好选用什么？,成熟饱满的新鲜或优质罐装番茄,还泛着青色没有完全成熟的番茄,放置过久表皮发软的番茄,早已腐烂流汁的变质番茄
57007,57,备料,准备深盘烤盘时为防止饼底粘连应如何处理？,在盘内壁均匀刷上一层薄油,完全不抹油直接铺入面团,只在盘底中央点上一小滴油,往盘里倒满洗洁精再铺面团
57008,57,备料,厚底面团揉制到位的标志是？,面团表面光滑且能拉出薄膜,面团表面粗糙仍然十分粘手,面团一拉就断毫无延展韧性,面团硬得像石头根本敲不动
57009,57,备料,备料时为平衡魔鬼辣椒的猛辣可额外准备什么？,少量洋葱与彩椒等配菜增添层次,再多备出几倍量的辣椒加重辣度,只准备辣椒而不搭配任何蔬菜,准备一整桶辣椒水浇在饼上
57010,57,备料,切配辣椒和蔬菜所用的刀具使用前应保证什么？,刀面洁净锋利且没有异味,只用清水快速冲一下就直接用,用切过生肉尚未清洗的刀来切,用沾满铁锈的卷刃破刀来切
57011,57,备料,备料阶段处理食材前首先应当做什么？,洗净双手并保持台面整洁,戴上手套但操作前并不洗手,只简单甩一下手上的水就开始,用刚摸过地面的脏手去抓食材
57012,57,备料,称量厚底披萨各项配料时较稳妥的做法是？,按配方比例准确称取所需用量,全凭手感大致估摸着取用,担心不够而随意多取一大堆,把整袋面粉一股脑倒进盆里
57013,57,烹饪,烤制深盘厚底披萨前对烤箱应先做什么？,提前充分预热到所需温度,不预热直接放入冷烤箱就开烤,只预热一两分钟便放进去,把烤箱门敞开着来加热披萨
57014,57,烹饪,因为饼底较厚深盘披萨的烤制时间通常应如何？,比薄底披萨适当延长烤制时间,与薄底披萨保持完全相同的时间,比薄底披萨更短的时间就能烤熟,只烤十几秒就能彻底烤透
57015,57,烹饪,深盘披萨铺料时较为经典的叠放顺序是？,饼底先铺芝士再放配料最后浇酱,把所有配料和酱料随意混着倒上,先浇满酱料再把饼底盖上去,把配料堆在盘外只烤一张空饼底
57016,57,烹饪,为避免厚饼底中心夹生可以怎么做？,适当延长烘烤并确保炉温均匀,改用更大的火短时间快速烤一下,表面刚一上色就立刻取出,只烤饼边而中间完全不去管它
57017,57,烹饪,判断厚底披萨是否烤熟较可靠的方法是？,饼底金黄芝士融化且边缘酥脆,仅凭放入烤箱的时间长短来判断,看到表面稍微变色就算烤好,贴着烤箱听披萨发出的声响
57018,57,烹饪,烤制时若发现披萨表面上色过快应如何处理？,加盖一层锡纸防止表面烤焦,直接调高温度继续猛火烤,完全不去理会任由表面焦黑,往滚烫的披萨上泼凉水降温
57019,57,烹饪,想让深盘披萨的厚饼底底部更酥脆可以怎么做？,把烤盘放在烤箱较低的位置加热,把烤盘放在烤箱最上层来烤制,全程把披萨悬空放在烤箱正中央,把披萨直接扔进锅里煮熟
57020,57,烹饪,在深盘中烤厚底披萨为何常先对饼底略作预烤？,避免铺料后底部受潮而难以烤透,刻意让饼底提前焦糊增加苦味,使饼底彻底变干变硬如同饼干,把饼底烤化成液体好方便倒掉
57021,57,烹饪,烤箱受热不均时为使披萨上色均匀可以怎么做？,在烤制中途将烤盘转动方向,全程一动不动直到烤制结束,频繁开门翻动导致炉温骤降,把整个烤箱倒扣过来继续烤
57022,57,烹饪,烤制深盘披萨时火候过大容易出现什么问题？,表面焦糊而厚饼底中心仍然夹生,整张披萨偏白迟迟无法上色,芝士过早凝固完全不会融化,披萨在烤箱里凭空消失不见
57023,57,烹饪,披萨出炉后较合适的处理方式是？,静置片刻让芝士与馅料稳定后再切,立刻趁最烫时就用力切开,出炉后一直留在烤箱里不取出,把滚烫的披萨直接扣在桌面上
