cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
笑靥开烹饪问题库,,,,,,,
35001,35,备料,制作笑靥开的糖浆皮时所用的转化糖浆较为理想的状态是？,提前熬好并静置回味的浓稠糖浆,当天刚熬好尚未冷却的热糖浆,用白砂糖加水临时调成的糖水,已经发霉结块的陈年糖浆
35002,35,备料,糖浆皮中加入枧水的主要作用是？,中和糖浆酸性并帮助饼皮上色回油,单纯为了增加饼皮的甜味,让饼皮在烘烤时膨发得更高,给月饼染上鲜艳的荧光绿色
35003,35,备料,制作玫瑰豆沙馅挑选红豆时较合适的是？,颗粒饱满圆润且无虫蛀的红豆,略有干瘪但尚能使用的红豆,表皮稍有破损的陈年红豆,已经发芽长霉的腐坏红豆
35004,35,备料,炒制豆沙前红豆通常需要怎样预处理？,提前用清水浸泡数小时使其充分吸水,不浸泡直接下锅大火快煮,用开水烫一下立刻捞出备用,把干红豆直接放进油锅里炸
35005,35,备料,为笑靥开增添玫瑰风味较适宜选用什么？,食用级的糖渍玫瑰花瓣或玫瑰酱,路边随意采摘的新鲜玫瑰花,干燥已久气味寡淡的玫瑰干花,带有刺鼻香精味的玫瑰香水
35006,35,备料,调制糖浆皮选用面粉时较合适的是？,筋度较低的中筋或低筋面粉,筋度很高的高筋面粉,颗粒粗糙的全麦面粉,早已受潮结块的陈面粉
35007,35,备料,调和糖浆皮时较常使用的油脂是？,气味清淡的花生油等植物油,凝固成块的动物黄油,气味浓重的芝麻香油,机器上用的工业润滑油
35008,35,备料,月饼模具在压制前应做的处理是？,扫上少许干粉并抖去多余防止粘连,在模具内壁厚厚抹满一层油,直接使用不做任何防粘处理,把模具泡在洗洁精水里待用
35009,35,备料,笑靥开皮馅分量搭配上较常见的比例是？,皮少馅多大致二八或三七,皮多馅少大致八二开,皮馅各占一半对半平分,几乎全是饼皮不放馅料
35010,35,备料,包制前对玫瑰豆沙馅较合适的备料方式是？,提前分割并搓成大小均匀的圆球,整块馅料堆在一旁随用随挖,把馅料铺平摊在台面上敞着,把馅料随手捏成奇形怪状的块
35011,35,备料,备料阶段对所用器具的基本要求是？,清洗干净并擦干没有油污异味,只用清水快速冲一下便可,沿用上次未清洗的带馅器具,使用沾满灰尘的脏旧工具
35012,35,备料,调制糖浆皮时糖浆的温度状态宜为？,自然冷却至室温后再使用,趁滚烫时立刻倒入面粉,冷藏到结冰后再取出使用,加热到冒烟沸腾后再调和
35013,35,烹饪,炒制玫瑰豆沙馅时火候应如何把握？,全程中小火慢炒避免糊底,始终用最大火快速翻炒,长时间用极小火几乎不动,直接开到爆炒的猛火烧干
35014,35,烹饪,判断豆沙馅炒制到位的合适标志是？,馅料能抱团成形不粘铲不流动,馅料仍稀软能轻易流淌,表面刚收干而内部还很湿,炒到焦黑发苦冒出黑烟
35015,35,烹饪,炒豆沙时加入油脂较合适的方式是？,分多次少量加入慢慢炒匀吸收,一次性把全部油都倒进去,等炒好后才把油淋在表面,把豆沙倒进满锅热油里炸
35016,35,烹饪,调制糖浆皮和面时应特别避免什么？,过度揉搓导致饼皮起筋发硬,先把糖浆和油轻轻混合均匀,分次把面粉慢慢拌入糖浆,盖好静置让面团稍作松弛
35017,35,烹饪,糖浆皮面团和好后较合适的处理是？,盖好静置松弛一段时间再用,立刻趁着发黏马上包馅,敞着口放在通风处吹干,放进冰箱冷冻成硬块再用
35018,35,烹饪,用糖浆皮包裹豆沙馅较好的手法是？,借虎口慢慢推开饼皮均匀收口,把饼皮硬拉扯薄勉强裹住,只盖住馅料一半露出另一半,把馅料直接砸进面团里
35019,35,烹饪,将包好的月饼坯压入模具时力度应如何？,力度均匀适中一次压实成型,用尽全力把饼坯压扁压裂,轻轻一碰致使花纹模糊不清,反复来回挤压直到饼坯散开
35020,35,烹饪,笑靥开入炉烘烤前对表面较常见的处理是？,喷少量水雾防止饼皮干裂开口,在表面厚厚刷上一层糖浆,撒满干面粉盖住整个花纹,往饼面浇一大勺凉水冲一下
35021,35,烹饪,烘烤糖皮月饼前烤箱应做的准备是？,提前预热到所需温度再放入,不预热直接放进冷烤箱,预热后关掉电源再放进去,把烤箱温度调到最高极限
35022,35,烹饪,笑靥开较常采用的分段烘烤做法是？,先高温定型花纹再取出刷蛋液续烤,全程低温一次性慢慢烤透,入炉前就刷满蛋液再开烤,烤到半生就取出直接食用
35023,35,烹饪,给定型后的月饼刷蛋液时较合适的是？,用毛刷薄薄扫上一层蛋黄液,把整枚月饼浸进蛋液里,厚厚堆上一大层蛋液,用蛋壳直接抹在月饼上
35024,35,烹饪,烘烤过程中若发现饼面上色过快应如何？,适当降低炉温或加盖锡纸遮挡,继续保持高温烤到焦黑,打开炉门不管任由其烤,把月饼翻过来底朝上烤
35025,35,调味,调制玫瑰豆沙馅时糖量把控的原则是？,甜度适中清甜不齁为宜,糖放得越多越显得高级,完全不放糖只靠豆香,加到甜得发苦难以入口
