cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
多伦乡村拼盘烹饪问题库,,,,,,,
93001,93,备料,制作多伦乡村拼盘挑选冷切火腿时较合适的是？,色泽红润气味正常的腌制火腿,边缘略微发干但仍可食用的火腿,接近保质期但尚未变质的火腿,已经发黏变味长霉的火腿
93002,93,备料,为拼盘准备乡村面包时较好的选择是？,外皮硬脆内里松软的新鲜乡村面包,稍微放置一天的略干面包,刚从冷冻室取出仍带冰碴的面包,已经长出绿毛的陈面包
93003,93,备料,挑选搭配拼盘的奶酪时应注意什么？,质地完整气味纯正的奶酪,表面略有干硬但内部尚好的奶酪,临近保质期但未变质的奶酪,已经发酸渗水变味的奶酪
93004,93,备料,准备拼盘里的腌渍蔬菜时较合适的是？,选用爽脆入味的当季腌菜,挑选腌制稍久但仍可口的腌菜,使用腌渍略淡尚需补味的腌菜,取来胀气冒泡变质的坏腌菜
93005,93,备料,处理生鲜食材前为保证卫生首先应当做什么？,洗净双手与所用刀具砧板,只用清水快速冲一下双手,操作前戴手套但全程不洗手,直接用刚摸过地面的手抓取
93006,93,备料,切配冷切肉与生鲜蔬果时砧板应如何使用？,生熟食材分用不同砧板避免交叉污染,所有食材共用同一块砧板省事,借用刚切过生肉未洗的砧板,用沾满污渍的脏砧板随意切
93007,93,备料,冷藏的火腿与奶酪在装盘前较好的处理是？,提前取出稍稍回温以释放风味,趁刚出冷藏冰凉时立即切配,放进微波炉长时间高火加热,直接泡进热水里快速升温
93008,93,备料,为拼盘准备新鲜水果时应做什么？,洗净擦干后再行切配,带着表皮灰尘直接切开,从冰箱角落翻出蔫软的旧果,使用已经腐烂流汁的水果
93009,93,备料,切配冷切肉所用的刀具使用前应保证什么？,刀刃锋利洁净且没有异味,只用抹布随手擦一擦刀面,刀上还残留着洗洁精泡沫,用生锈卷刃的破刀对付
93010,93,备料,准备拼盘食材的分量时应如何把握？,按宾客人数与食量适量备料,凭手感随意多备一大堆,担心不够而备出双倍的量,把库存食材全部摆上不留余地
93011,93,备料,为搭配拼盘冲泡的红茶应选用什么样的茶叶？,干燥完整香气纯正的红茶叶,略微受潮但仍能冲泡的茶叶,香气已散的陈年旧茶叶,混进了灰尘霉斑的脏茶叶
93012,93,备料,完成备料后操作台面应保持什么状态？,整洁有序食材分类摆放,生熟食材混堆在同一处,工具与污渍混放不加整理,台面洒满污水与碎屑
93013,93,烹饪,烘烤乡村面包让外皮酥脆时火候应如何控制？,用中等温度烤至表皮金黄,全程高温把面包烤到焦黑,温度过低只烘到表面发白,用喷枪对着面包烧成炭
93014,93,烹饪,为拼盘水煮配蛋时怎样把握时间较合适？,根据想要的蛋黄软硬控制煮制时长,不看时间一直煮到蛋壳爆裂,刚下锅一分钟就立刻捞出,把蛋直接生着摆上拼盘
93015,93,烹饪,冲泡搭配的红茶时水温较合适的是？,使用接近沸腾的热水冲泡,用温吞的凉白开慢慢泡,用冰水浸泡茶叶等其出味,把茶叶丢进滚油里炸
93016,93,烹饪,红茶冲泡时浸泡时间过长会怎样？,茶汤变得苦涩失去清香,茶汤越泡越淡近乎无味,茶叶会自动浮出杯面排好队,茶水会凭空消失不见
93017,93,烹饪,切配冷切火腿时较好的方式是？,逆着纹理切成均匀薄片,顺着厚度随意切成大厚块,把整条火腿不切直接摆盘,用手把火腿撕得稀烂
93018,93,烹饪,烤面包时判断是否到位的合适方法是？,观察表皮上色且散发麦香,只凭计时器响声就取出,贴着耳朵听面包的动静,用尺子量面包高度判断
93019,93,烹饪,若拼盘中需略煎培根使其增香应如何操作？,中小火煎至边缘微焦出油,大火猛煎瞬间烧得焦糊,完全不加热生着摆上,把培根丢进水里煮烂
93020,93,烹饪,冲泡红茶前对茶壶较好的处理是？,先用热水温烫茶壶再投茶,直接用冰冷的茶壶冲泡,用没洗过的脏茶壶将就,把茶壶放火上干烧到发红
93021,93,烹饪,水煮蛋煮好后较合适的处理是？,立即过凉水便于剥壳,放在热水里继续长时间浸泡,趁滚烫直接徒手去剥,把整颗带壳蛋摆上拼盘
93022,93,烹饪,准备拼盘各组件的加热顺序应如何安排？,按所需时间合理规划先后,所有组件一股脑同时下锅,毫无计划想到哪做到哪,把全部食材一起扔进一个锅
93023,93,烹饪,烤制乡村面包时温度过高容易出现什么问题？,外皮焦糊而内里仍旧发硬,面包整体发白难以上色,面包会迅速膨胀飞出烤箱,面包瞬间凭空消失
93024,93,调味,拼盘中的冷切腌肉本身偏咸时调味应如何把握？,减少额外添加的盐分,照常再撒上一层盐,担心不咸而多加些盐,把腌肉泡进盐水里
93025,93,调味,为搭配冷切肉提味较合适的酱料是？,一小碟黄芥末酱供蘸取,直接浇满一整勺辣椒油,把多种浓酱一起厚抹,挤一管牙膏作蘸料
93026,93,调味,想为奶酪增添风味可以怎么做？,撒上少许现磨黑胡椒,厚厚铺满一层精盐,淋上大量甜腻糖浆,滴几滴机械润滑油
