cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
面包碗佐奶油汤烹饪问题库,,,,,,,
88001,88,备料,制作面包碗时应选用哪种面包较为合适？,表皮厚实的圆形面包,松软易塌的方形吐司,细长难以盛汤的法棍,已经发霉变硬的旧面包
88002,88,备料,将圆面包改造成可盛汤的碗较合适的做法是？,切去顶部并挖空内部面包心,从侧面横切掏空一半,把整个面包压扁成饼状,用锤子把面包砸出一个洞
88003,88,备料,挖空面包碗时面包壁的厚度应如何把握？,保留约两厘米厚以稳稳盛住汤汁,尽量挖薄到接近透光,把面包壁全部挖掉只剩底部,把面包壁挖出许多漏汤的破洞
88004,88,备料,熬制奶油汤所需的主要液体食材是？,新鲜的牛奶或淡奶油,兑了大量清水的稀牛奶,放置过久略带酸味的牛奶,已经结块变质的酸臭牛奶
88005,88,备料,制作奶油汤增稠用的面糊基础食材是？,面粉搭配黄油,只用清水调开的面粉,用大量白糖代替面粉,用细沙混入面粉
88006,88,备料,备料时黄油较为合适的状态是？,室温下稍稍软化便于炒制,冻得坚硬难以切动的整块,已经完全融化成水状的黄油,表面长了霉点的黄油
88007,88,备料,想让奶油汤更鲜美备料时可准备哪些配料？,洗净切好的蘑菇与洋葱,前一天就切好敞放的蔬菜,从冰箱角落翻出的剩菜叶,没有清洗带着泥土的蔬菜
88008,88,备料,备料阶段处理蘑菇较合适的做法是？,擦净泥沙后切成均匀薄片,长时间泡在水里吸饱水分再切,不作清理整朵直接备用,把蘑菇扔在地上踩碎再用
88009,88,备料,挖出的面包心较为合理的处理方式是？,留作蘸汤或烤成面包丁备用,直接全部丢进垃圾桶,随手扔在台面上不再理会,拿去随意喂给地上的蚂蚁
88010,88,备料,备料时为保证卫生首先应当做什么？,洗净双手与所用器具,用酒精喷雾喷洒所有食材表面,戴上手套却不清洗双手,用刚摸过地面的手直接操作
88011,88,备料,称量面粉与黄油时较合适的原则是？,按比例适量称取避免过稠或过稀,凭手感随意大把抓取,认为面粉越多越好尽量多放,把整袋面粉全部倒进锅里
88012,88,备料,准备熬汤的锅具时应保证什么？,锅底干净厚实且受热均匀,借用还没洗的油腻脏锅,使用有破洞会漏汤的锅,选用生锈穿孔的破锅
88013,88,烹饪,开始炒制增稠面糊时应先做什么？,用小火融化黄油再下入面粉,大火直接把面粉倒进干热锅,完全不加黄油干炒面粉,把面粉点燃之后再翻炒
88014,88,烹饪,炒制面糊过程中火候应如何控制？,全程小火慢炒以防炒糊,一直保持大火快速翻炒,中途不断加大火力,用喷枪对着面糊猛烧
88015,88,烹饪,判断面糊炒制到位的合适标志是？,面粉与黄油融合呈微黄顺滑状,面糊开始冒黑烟散发焦苦味,面糊仍是生粉般干涩松散,面糊炭化结成漆黑硬块
88016,88,烹饪,向炒好的面糊中加入牛奶时较好的做法是？,分次少量加入并不停搅拌,一次性把牛奶全部猛倒进去,倒入牛奶后静置不再搅动,把牛奶从高处砸进锅里
88017,88,烹饪,熬煮奶油汤时怎样避免汤底糊锅？,用中小火并持续搅动锅底,开大火却始终不去搅拌,盖上锅盖长时间放着不管,走开去做别的事任其自煮
88018,88,烹饪,奶油汤里出现小面疙瘩多半是因为什么？,牛奶加入过快或搅拌不充分,牛奶加得过于缓慢,火力太小导致汤不沸腾,锅子摆放得不够平整
88019,88,烹饪,想让奶油汤达到浓稠口感应怎样熬煮？,小火慢熬至汤汁略能挂勺,大火猛煮把水分迅速蒸干,不断加水把汤稀释得很稀,一直煮到完全干锅结底
88020,88,烹饪,蘑菇洋葱等配料加入汤中较合适的时机是？,先炒出香味再放入汤里同煮,生的直接丢进汤里不作处理,等汤快好时才匆忙倒入,关火之后才把生菜撒进去
88021,88,烹饪,若发现奶油汤过于浓稠较好的处理是？,适量添加牛奶或高汤调稀,大量倒入凉水冲淡,再多加面粉让它更稠,把汤倒掉一半再添清水
88022,88,烹饪,熬奶油汤时牛奶受热应特别注意什么？,避免长时间猛沸以防溢锅或结皮,保持剧烈沸腾越久越好,故意让它反复煮沸溢出,把牛奶一直烧到焦黑发苦
88023,88,烹饪,想让面包碗盛汤更挺括可如何处理它？,把内壁稍稍烤香使其更结实,先把面包碗泡进水里软化,提前一天敞放让它彻底干硬,把面包碗放进油锅炸到焦黑
88024,88,烹饪,奶油汤起锅前较为合适的判断标准是？,汤体顺滑浓稠且无明显结块,只看熬煮的时间长短就起锅,汤面浮起大量焦糊黑点也无妨,汤已经熬干见底时才起锅
88025,88,调味,给奶油汤加盐调味时较稳妥的用量原则是？,少量多次边尝边调整,一次性放入大量的盐,凭感觉随手撒上一大把,把盐替换成等量的白糖块
88026,88,调味,想提升奶油汤的香气可加入少量什么？,现磨的黑胡椒粉,满满一大勺辣椒面,一整勺呛人的花椒粉,几滴机械润滑油
88027,88,调味,为奶油汤增添清香较合适的香草是？,少许欧芹或百里香碎,大把整根的老芹菜梗,受潮结块的陈年香料,混进了灰尘的脏香料
