cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
蟹醇烹饪问题库,,,,,,,
219001,219,备料,制作蟹醇时挑选岩壳蟹应注意什么？,选用活力十足外壳完整的鲜蟹,挑选个头最大但活力稍弱的蟹,选择已经煮熟冷藏的现成蟹,捡来散发腐臭的死蟹直接用
219002,219,备料,判断岩壳蟹是否新鲜可以观察什么？,蟹眼灵活蟹脚有力会挣扎,仅凭蟹壳颜色是否鲜亮判断,只看蟹的个头大小来决定,把蟹扔到墙上听回声判断
219003,219,备料,处理岩壳蟹前清洗时较合适的做法是？,用刷子仔细刷净蟹壳缝隙泥沙,在清水里随意涮两下便取出,只冲洗蟹壳表面不理会缝隙,把蟹丢进泥坑里滚一圈
219004,219,备料,拆取蟹肉前应先去除蟹的哪些部位？,去掉蟹鳃蟹胃等不可食部分,只去掉蟹鳃保留其余内脏,把蟹黄蟹膏也一并丢弃不要,把蟹腿全扔掉只留空壳
219005,219,备料,拆取蟹肉时为保持肉质完整应如何操作？,顺着蟹肉纹理轻巧地剔取,用力挤压蟹身把肉压出来,把整只蟹剁碎后再挑拣肉,用榔头把整蟹砸成肉泥
219006,219,备料,蟹醇中加入的高级肉类备料时应选什么状态？,色泽红润气味清新的新鲜肉,略微发暗但尚可食用的肉,临近保质期还未变味的肉,已经发黏变臭的腐败肉块
219007,219,备料,拆取蟹肉常用的趁手工具是什么？,干净的蟹针与小巧的剪刀,一把又大又钝的旧菜刀,随手折断的一根枯树枝,沾满油污的生锈铁钎
219008,219,备料,拆出的蟹肉为去除细碎蟹壳应如何处理？,仔细检查并挑净夹杂的碎壳,大致看一眼便不再细加检查,只在表面捡掉明显的大块壳,留着碎壳当作脆口配料
219009,219,备料,备料时为去除蟹的腥味可准备什么？,洗净切好的姜片与葱段,前一天就切好敞放的姜葱,已经发蔫变软的陈旧姜块,一瓶刺鼻的工业香精
219010,219,备料,高级肉类在与蟹肉搭配前合适的处理是？,顺纹理切成细丝便于仿蟹肉口感,随意切成大块直接备用待煮,整块不作任何处理留待下锅,把肉摔在地上踩成肉饼
219011,219,备料,拆好的蟹肉若暂不使用应如何保存？,加盖冷藏并尽快投入使用,敞口放在室温台面上待用,摆在温暖的灶台旁边备着,埋进花盆的泥土里存着
219012,219,备料,备料完成后操作台面应保持什么状态？,整洁有序蟹肉与配料分类摆放,各类食材随意混堆在一处,蟹壳与蟹肉混杂放在一起,台面溅满污水与蟹壳碎渣
219013,219,烹饪,蟹醇为锁住岩壳蟹的鲜味较合适的烹饪方式是？,以蒸制为主温和保留鲜味,长时间大火油炸至焦酥,放入沸水中久煮至软烂,架在炭火上烤到焦黑
219014,219,烹饪,蒸制蟹醇时火候应如何把握？,水开后中火蒸至断生即可,全程猛火长时间持续蒸制,冷水下锅小火慢蒸许久,用喷枪对着食材直接烧
219015,219,烹饪,想让高级肉类模仿出蟹肉的口感应如何处理？,将肉丝撕成细缕呈现蟹肉纤维感,把肉块整块煮熟后直接端上,将肉剁成毫无纹理的肉糊,把肉冻成硬邦邦的冰块
219016,219,烹饪,蟹肉与高级肉丝混合烹制时较好的做法是？,轻柔拌合保持肉质松散不结团,用力反复揉压使其紧实成块,一直翻搅到肉完全碎散成糊,把两者扔进机器打成肉浆
219017,219,烹饪,烹制蟹醇时怎样避免蟹肉变得过老？,控制加热时间不宜过久,尽量延长加热让其更入味,反复回锅多次加热保温,蒸上整整一天确保熟透
219018,219,烹饪,蒸制时为避免水汽滴落影响成品可以怎么做？,在食材上方盖一层防滴的盖物,把火力调到最大让水汽更猛,完全敞开锅盖任水汽乱滴,往锅里再多加几瓢凉水
219019,219,烹饪,判断蟹醇是否蒸熟较合适的方法是？,观察肉色变得均匀且散发鲜香,仅凭固定计时一概而论地判断,单看锅中水汽多少来决定,贴着锅壁听里面的动静
219020,219,烹饪,若采用清炒方式处理蟹肉合适的火候是？,热锅温油快速翻炒锁住鲜味,冷锅冷油慢慢加热再翻动,大火干锅不放油直接煸炒,往锅里倒满清水煮着炒
219021,219,烹饪,烹饪过程中火力过猛容易导致什么问题？,蟹肉迅速变老失去鲜嫩口感,蟹肉久久不熟始终夹生,鲜味被过分浓缩难以入口,整盘食材凭空消失不见
219022,219,烹饪,为突出岩壳蟹的本味烹饪时应避免什么？,避免过度加热掩盖天然鲜味,适当缩短一点加热的时间,在加热时少量补充些水分,把食材彻底烧成黑炭
219023,219,烹饪,蒸炒结合时为保持蟹肉鲜嫩应注意什么？,蟹肉最后下锅短暂加热即出,蟹肉最先下锅长时间烹煮,把蟹肉与配料同时久炒,把蟹肉反复焯煮许多遍
219024,219,烹饪,烹饪完成后对成品较好的处理是？,关火后及时盛出避免余温过老,关火后让成品长留锅中保温,不关火继续小火煨着等待,直接把热锅扣在桌上离开
